layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
4,Q,31,0,1.000000000e+00,-0.000141,-0.000114,-0.101241,1.768425e-01,2.512279e-01,0.703913,2.140404e-01,2.140380e-01
4,Q,31,1,8.659643234e-01,-0.000513,0.000381,0.208488,5.058478e-01,4.277862e-01,1.182478,4.667970e-01,4.667600e-01
4,Q,31,2,7.498942093e-01,-0.000302,-0.000091,0.050397,3.529556e-01,2.726696e-01,1.294444,3.128005e-01,3.128019e-01
4,Q,31,3,6.493816316e-01,-0.000082,0.000691,-0.138967,6.206227e-01,3.647547e-01,1.701479,4.926782e-01,4.927239e-01
4,Q,31,4,5.623413252e-01,-0.000657,0.000585,0.063892,6.895394e-01,6.271244e-01,1.099526,6.583114e-01,6.582868e-01
4,Q,31,5,4.869675252e-01,-0.000345,0.000973,0.099123,1.961067e-01,3.920721e-01,0.500180,2.941232e-01,2.940965e-01
4,Q,31,6,4.216965034e-01,-0.000354,-0.000042,-0.256961,3.245816e-01,4.248995e-01,0.763902,3.747583e-01,3.747543e-01
4,Q,31,7,3.651741273e-01,0.000207,0.000125,-0.375913,7.645736e-01,7.267189e-01,1.052090,7.456502e-01,7.456851e-01
4,Q,31,8,3.162277660e-01,0.000501,0.000498,-0.195622,2.297681e-01,4.993987e-01,0.460090,3.645159e-01,3.645489e-01
4,Q,31,9,2.738419634e-01,-0.000581,0.001707,0.135051,4.457643e-01,3.203539e-01,1.391475,3.830227e-01,3.829356e-01
4,Q,31,10,2.371373706e-01,-0.000989,0.001734,-0.116015,4.544123e-01,5.190193e-01,0.875521,4.867477e-01,4.868454e-01
4,Q,31,11,2.053525026e-01,-0.000937,0.000196,-0.121679,3.057046e-01,6.142731e-01,0.497669,4.601335e-01,4.601438e-01
4,Q,31,12,1.778279410e-01,-0.000637,0.000035,0.314623,8.956592e-01,1.694627e-01,5.285286,5.323298e-01,5.323254e-01
4,Q,31,13,1.539926526e-01,0.000591,0.002928,0.206654,6.707394e-01,3.644229e-01,1.840552,5.176717e-01,5.173725e-01
4,Q,31,14,1.333521432e-01,-0.000775,0.000062,0.042696,3.808297e-01,6.158234e-01,0.618407,4.984176e-01,4.984163e-01
4,Q,31,15,1.154781985e-01,0.001777,0.002740,0.006358,5.049366e-01,2.534797e-01,1.992020,3.794316e-01,3.794254e-01
4,Q,31,16,1.000000000e-01,0.002108,0.001763,-0.137723,1.861147e-01,5.801340e-01,0.320813,3.827091e-01,3.827889e-01
4,Q,31,17,8.659643234e-02,0.000356,0.005570,-0.075517,6.032252e-01,2.525943e-01,2.388119,4.279722e-01,4.281364e-01
4,Q,31,18,7.498942093e-02,-0.002202,0.000644,-0.067805,3.906441e-01,3.642469e-01,1.072471,3.774165e-01,3.774329e-01
4,Q,31,19,6.493816316e-02,0.002888,0.005838,0.065719,2.539114e-01,6.824336e-01,0.372068,4.675537e-01,4.673940e-01
4,Q,31,20,5.623413252e-02,-0.004023,0.006479,0.036816,5.213524e-01,4.785954e-01,1.089339,4.998879e-01,4.997687e-01
4,Q,31,21,4.869675252e-02,-0.005259,0.004912,-0.165300,2.079805e-01,5.862067e-01,0.354790,3.980881e-01,3.983716e-01
4,Q,31,22,4.216965034e-02,-0.000137,0.011576,-0.028188,3.214632e-01,4.453946e-01,0.721749,3.834374e-01,3.835609e-01
4,Q,31,23,3.651741273e-02,-0.006439,0.004164,-0.050899,6.426386e-01,4.833964e-01,1.329424,5.625048e-01,5.626230e-01
4,Q,31,24,3.162277660e-02,-0.005526,0.013351,0.326496,6.888867e-01,4.695183e-01,1.467220,5.785964e-01,5.761174e-01
4,Q,31,25,2.738419634e-02,-0.007252,0.003401,0.066751,4.508713e-01,4.639340e-01,0.971844,4.574500e-01,4.573462e-01
4,Q,31,26,2.371373706e-02,0.002145,0.020309,-0.149906,3.354445e-01,3.322265e-01,1.009686,3.338390e-01,3.348553e-01
4,Q,31,27,2.053525026e-02,0.007325,0.021056,0.041726,3.030750e-01,5.731024e-01,0.528832,4.370998e-01,4.367336e-01
4,Q,31,28,1.778279410e-02,-0.007991,0.025063,-0.027311,4.681362e-01,4.259378e-01,1.099072,4.468684e-01,4.471741e-01
4,Q,31,29,1.539926526e-02,0.003815,0.000527,-0.199977,6.607035e-01,1.683117e-01,3.925477,4.154470e-01,4.154821e-01
4,Q,31,30,1.333521432e-02,-0.017483,0.024473,-0.187808,3.171741e-01,3.741405e-01,0.847740,3.461553e-01,3.477386e-01
4,Q,31,31,1.154781985e-02,-0.004186,0.041912,-0.089458,3.036143e-01,4.722042e-01,0.642973,3.882621e-01,3.896817e-01
4,Q,31,32,1.000000000e-02,-0.003392,0.048624,0.254352,3.343681e-01,4.059749e-01,0.823618,3.702930e-01,3.657363e-01
4,Q,31,33,8.659643234e-03,-0.022692,0.045249,0.141643,2.453257e-01,2.704352e-01,0.907152,2.581654e-01,2.565145e-01
4,Q,31,34,7.498942093e-03,-0.021037,0.007504,-0.014162,2.231278e-01,1.061498e-01,2.102007,1.634084e-01,1.634247e-01
4,Q,31,35,6.493816316e-03,0.037170,0.033903,-0.238959,2.994499e-01,3.011041e-01,0.994506,3.002463e-01,3.026789e-01
4,Q,31,36,5.623413252e-03,-0.037860,0.065093,-0.173567,3.119866e-01,3.034938e-01,1.027984,3.075794e-01,3.110559e-01
4,Q,31,37,4.869675252e-03,0.044471,0.027461,-0.042991,2.948603e-01,2.439391e-01,1.208746,2.705320e-01,2.708486e-01
4,Q,31,38,4.216965034e-03,-0.058139,0.058002,-0.217042,4.668479e-01,2.389513e-01,1.953737,3.462747e-01,3.504794e-01
4,Q,31,39,3.651741273e-03,0.045170,0.115920,-0.064527,2.085052e-01,2.852837e-01,0.730870,2.451604e-01,2.469847e-01
4,Q,31,40,3.162277660e-03,0.029071,0.005782,0.235120,2.307667e-01,3.523971e-02,6.548485,1.358453e-01,1.357227e-01
4,Q,31,41,2.738419634e-03,-0.087176,0.069373,0.232960,2.258463e-01,2.561884e-01,0.881563,2.423399e-01,2.384525e-01
4,Q,31,42,2.371373706e-03,-0.029757,0.201586,0.077786,2.255670e-01,2.123175e-01,1.062405,2.187451e-01,2.153136e-01
4,Q,31,43,2.053525026e-03,0.100528,0.181971,0.103321,2.327335e-01,1.893672e-01,1.229006,2.132302e-01,2.092831e-01
4,Q,31,44,1.778279410e-03,0.115461,0.063392,0.025666,1.619380e-01,1.487308e-01,1.088799,1.560969e-01,1.558444e-01
4,Q,31,45,1.539926526e-03,0.003861,0.000053,0.059912,2.490006e-01,2.014351e-01,1.236133,2.253096e-01,2.253089e-01
4,Q,31,46,1.333521432e-03,-0.134071,0.058145,0.075731,2.223004e-01,2.004802e-01,1.108840,2.099276e-01,2.089980e-01
4,Q,31,47,1.154781985e-03,-0.211624,0.207453,-0.007430,3.181506e-01,2.177626e-01,1.460997,2.573343e-01,2.577401e-01
4,Q,31,48,1.000000000e-03,-0.199597,0.385077,-0.000508,1.382138e-01,1.283247e-01,1.077063,1.322824e-01,1.323084e-01
4,Q,31,49,8.659643234e-04,-0.111657,0.540910,-0.029732,1.905188e-01,1.827182e-01,1.042692,1.861830e-01,1.891836e-01
4,Q,31,50,7.498942093e-04,0.022292,0.650353,0.107810,1.664684e-01,2.507189e-01,0.663964,2.076546e-01,1.933305e-01
4,Q,31,51,6.493816316e-04,0.173724,0.709245,0.059911,1.699821e-01,2.064853e-01,0.823217,1.850629e-01,1.771023e-01
4,Q,31,52,5.623413252e-04,0.322370,0.724679,0.065389,1.877906e-01,1.741302e-01,1.078449,1.831622e-01,1.745933e-01
4,Q,31,53,4.869675252e-04,0.456647,0.707750,0.020288,1.546803e-01,1.971463e-01,0.784597,1.662173e-01,1.637099e-01
4,Q,31,54,4.216965034e-04,0.571593,0.669410,-0.134181,2.277670e-01,1.943287e-01,1.172071,2.206044e-01,2.395016e-01
4,Q,31,55,3.651741273e-04,0.666452,0.618679,-0.136397,2.024163e-01,1.482254e-01,1.365598,1.933787e-01,2.079956e-01
4,Q,31,56,3.162277660e-04,0.742743,0.562238,0.029046,3.489726e-01,2.042400e-01,1.708640,3.303559e-01,3.259960e-01
4,Q,31,57,2.738419634e-04,0.802978,0.504661,0.048509,1.887059e-01,2.026295e-01,0.931286,1.900776e-01,1.852905e-01
4,Q,31,58,2.371373706e-04,0.849905,0.448857,-0.211396,2.722949e-01,3.052941e-01,0.891910,2.747714e-01,3.021294e-01
4,Q,31,59,2.053525026e-04,0.886105,0.396526,-0.259217,3.457396e-01,1.949571e-01,1.773414,3.371529e-01,3.638386e-01
4,Q,31,60,1.778279410e-04,0.913831,0.348535,0.172029,2.010870e-01,2.771656e-01,0.725512,2.043648e-01,1.902098e-01
4,Q,31,61,1.539926526e-04,0.934951,0.305203,0.083211,2.455152e-01,2.466200e-01,0.995520,2.455511e-01,2.393019e-01
4,Q,31,62,1.333521432e-04,0.950977,0.266509,-0.093481,2.942305e-01,1.426324e-01,2.062859,2.905146e-01,2.956184e-01
4,Q,31,63,1.154781985e-04,0.963100,0.232234,-0.098006,2.793555e-01,1.995505e-01,1.399924,2.778831e-01,2.832569e-01
5,Q,0,0,1.000000000e+00,-0.000141,-0.000114,0.250855,8.378167e-02,6.688017e-02,1.252713,7.532973e-02,7.533188e-02
5,Q,0,1,8.659643234e-01,-0.000513,0.000381,0.017203,1.221062e-01,1.326675e-01,0.920393,1.273896e-01,1.273887e-01
5,Q,0,2,7.498942093e-01,-0.000302,-0.000091,-0.145862,1.523553e-01,9.638179e-02,1.580748,1.243601e-01,1.243585e-01
5,Q,0,3,6.493816316e-01,-0.000082,0.000691,0.053337,1.322987e-01,8.621353e-02,1.534547,1.092542e-01,1.092503e-01
5,Q,0,4,5.623413252e-01,-0.000657,0.000585,-0.016689,1.998963e-01,2.504878e-01,0.798028,2.252087e-01,2.252109e-01
5,Q,0,5,4.869675252e-01,-0.000345,0.000973,0.193492,1.434007e-01,1.878811e-01,0.763252,1.656486e-01,1.656177e-01
5,Q,0,6,4.216965034e-01,-0.000354,-0.000042,-0.073322,9.862764e-02,1.568215e-01,0.628917,1.277349e-01,1.277345e-01
5,Q,0,7,3.651741273e-01,0.000207,0.000125,0.079055,1.991046e-01,2.153744e-01,0.924458,2.072378e-01,2.072358e-01
5,Q,0,8,3.162277660e-01,0.000501,0.000498,0.019658,3.300327e-01,2.354043e-01,1.401983,2.827422e-01,2.827395e-01
5,Q,0,9,2.738419634e-01,-0.000581,0.001707,-0.074806,1.842937e-01,2.358546e-01,0.781387,2.100891e-01,2.101157e-01
5,Q,0,10,2.371373706e-01,-0.000989,0.001734,0.102827,4.586585e-01,2.743345e-01,1.671895,3.664053e-01,3.663421e-01
5,Q,0,11,2.053525026e-01,-0.000937,0.000196,-0.369524,5.115716e-01,5.285367e-01,0.967902,5.200621e-01,5.200998e-01
5,Q,0,12,1.778279410e-01,-0.000637,0.000035,-0.091077,2.319055e-01,4.055882e-01,0.571776,3.188022e-01,3.188032e-01
5,Q,0,13,1.539926526e-01,0.000591,0.002928,0.013588,3.548689e-01,3.356407e-01,1.057288,3.452605e-01,3.452468e-01
5,Q,0,14,1.333521432e-01,-0.000775,0.000062,-0.162951,2.837159e-01,4.734043e-01,0.599310,3.786337e-01,3.786374e-01
5,Q,0,15,1.154781985e-01,0.001777,0.002740,0.228106,4.943836e-01,3.476575e-01,1.422042,4.211509e-01,4.208918e-01
5,Q,0,16,1.000000000e-01,0.002108,0.001763,0.250941,6.743618e-01,4.476249e-01,1.506533,5.612323e-01,5.609893e-01
5,Q,0,17,8.659643234e-02,0.000356,0.005570,-0.017068,3.518253e-01,4.582983e-01,0.767677,4.050428e-01,4.050810e-01
5,Q,0,18,7.498942093e-02,-0.002202,0.000644,-0.228437,2.972923e-01,4.401496e-01,0.675435,3.688782e-01,3.689315e-01
5,Q,0,19,6.493816316e-02,0.002888,0.005838,0.150906,4.720810e-01,4.825955e-01,0.978213,4.773231e-01,4.769025e-01
5,Q,0,20,5.623413252e-02,-0.004023,0.006479,-0.245718,8.619952e-01,9.529347e-01,0.904569,9.076479e-01,9.090909e-01
5,Q,0,21,4.869675252e-02,-0.005259,0.004912,-0.010536,4.821232e-01,5.812435e-01,0.829469,5.319440e-01,5.319714e-01
5,Q,0,22,4.216965034e-02,-0.000137,0.011576,0.278916,6.111295e-01,6.968794e-01,0.876952,6.540103e-01,6.519032e-01
5,Q,0,23,3.651741273e-02,-0.006439,0.004164,-0.042024,3.265549e-01,7.750149e-01,0.421353,5.522287e-01,5.523167e-01
5,Q,0,24,3.162277660e-02,-0.005526,0.013351,0.228005,5.250031e-01,6.673176e-01,0.786736,5.965535e-01,5.947517e-01
5,Q,0,25,2.738419634e-02,-0.007252,0.003401,0.083546,6.245116e-01,6.842540e-01,0.912690,6.545994e-01,6.544137e-01
5,Q,0,26,2.371373706e-02,0.002145,0.020309,-0.150147,4.790553e-01,6.221488e-01,0.770001,5.504485e-01,5.521132e-01
5,Q,0,27,2.053525026e-02,0.007325,0.021056,-0.115791,5.658198e-01,5.843821e-01,0.968236,5.750330e-01,5.764350e-01
5,Q,0,28,1.778279410e-02,-0.007991,0.025063,0.233626,5.815865e-01,4.311037e-01,1.349064,5.057439e-01,5.028119e-01
5,Q,0,29,1.539926526e-02,0.003815,0.000527,-0.087243,7.366238e-01,8.116817e-01,0.907528,7.740096e-01,7.740451e-01
5,Q,0,30,1.333521432e-02,-0.017483,0.024473,0.008458,4.286971e-01,5.340680e-01,0.802701,4.823037e-01,4.822046e-01
5,Q,0,31,1.154781985e-02,-0.004186,0.041912,-0.127231,5.337063e-01,3.844335e-01,1.388293,4.587575e-01,4.611729e-01
5,Q,0,32,1.000000000e-02,-0.003392,0.048624,0.026782,3.842941e-01,5.799715e-01,0.662609,4.824647e-01,4.818499e-01
5,Q,0,33,8.659643234e-03,-0.022692,0.045249,-0.166735,4.676105e-01,5.444523e-01,0.858864,5.069033e-01,5.107100e-01
5,Q,0,34,7.498942093e-03,-0.021037,0.007504,0.159321,1.818329e-01,2.685984e-01,0.676970,2.261283e-01,2.258641e-01
5,Q,0,35,6.493816316e-03,0.037170,0.033903,-0.295809,4.237441e-01,6.058525e-01,0.699418,5.114138e-01,5.164952e-01
5,Q,0,36,5.623413252e-03,-0.037860,0.065093,-0.115889,4.143962e-01,3.869668e-01,1.070883,4.001622e-01,4.031830e-01
5,Q,0,37,4.869675252e-03,0.044471,0.027461,-0.097818,3.854003e-01,3.451138e-01,1.116734,3.661528e-01,3.671325e-01
5,Q,0,38,4.216965034e-03,-0.058139,0.058002,-0.244073,3.160916e-01,3.720999e-01,0.849481,3.457239e-01,3.505790e-01
5,Q,0,39,3.651741273e-03,0.045170,0.115920,-0.044275,2.570616e-01,5.561261e-02,4.622362,1.608868e-01,1.615005e-01
5,Q,0,40,3.162277660e-03,0.029071,0.005782,-0.093899,4.039698e-01,3.270035e-01,1.235368,3.666054e-01,3.668027e-01
5,Q,0,41,2.738419634e-03,-0.087176,0.069373,-0.073097,3.991358e-01,3.327509e-01,1.199503,3.630498e-01,3.648978e-01
5,Q,0,42,2.371373706e-03,-0.029757,0.201586,-0.627460,5.045219e-02,2.116312e-01,0.238397,1.334398e-01,1.465098e-01
5,Q,0,43,2.053525026e-03,0.100528,0.181971,-0.035236,3.334048e-01,4.746696e-01,0.702393,3.969366e-01,3.994874e-01
5,Q,0,44,1.778279410e-03,0.115461,0.063392,-0.001928,2.944838e-01,3.787432e-01,0.777529,3.317492e-01,3.317900e-01
5,Q,0,45,1.539926526e-03,0.003861,0.000053,0.075330,3.197165e-01,4.687302e-01,0.682091,3.939357e-01,3.939342e-01
5,Q,0,46,1.333521432e-03,-0.134071,0.058145,0.015994,2.834981e-01,3.578327e-01,0.792264,3.256484e-01,3.253522e-01
5,Q,0,47,1.154781985e-03,-0.211624,0.207453,0.118506,3.986743e-01,4.115681e-01,0.968671,4.064855e-01,3.965272e-01
5,Q,0,48,1.000000000e-03,-0.199597,0.385077,0.060668,3.485890e-01,2.856934e-01,1.220151,3.108643e-01,3.034918e-01
5,Q,0,49,8.659643234e-04,-0.111657,0.540910,0.091604,4.033607e-01,5.108938e-01,0.789520,4.631306e-01,4.406373e-01
5,Q,0,50,7.498942093e-04,0.022292,0.650353,0.043751,5.332902e-01,4.769823e-01,1.118050,5.057639e-01,4.914131e-01
5,Q,0,51,6.493816316e-04,0.173724,0.709245,0.147590,3.425994e-01,3.373636e-01,1.015520,3.404363e-01,3.048489e-01
5,Q,0,52,5.623413252e-04,0.322370,0.724679,0.026744,2.413778e-01,4.902090e-01,0.492398,3.256856e-01,3.190189e-01
5,Q,0,53,4.869675252e-04,0.456647,0.707750,0.040126,4.022718e-01,3.074003e-01,1.308625,3.764974e-01,3.665108e-01
5,Q,0,54,4.216965034e-04,0.571593,0.669410,-0.024336,2.747145e-01,2.995946e-01,0.916954,2.800439e-01,2.847175e-01
5,Q,0,55,3.651741273e-04,0.666452,0.618679,-0.033885,3.324452e-01,3.364019e-01,0.988238,3.331051e-01,3.401158e-01
5,Q,0,56,3.162277660e-04,0.742743,0.562238,-0.022043,3.310765e-01,4.553905e-01,0.727017,3.470668e-01,3.518791e-01
5,Q,0,57,2.738419634e-04,0.802978,0.504661,-0.023750,3.356544e-01,3.943879e-01,0.851077,3.414403e-01,3.458012e-01
5,Q,0,58,2.371373706e-04,0.849905,0.448857,-0.122977,3.115929e-01,4.763934e-01,0.654066,3.239608e-01,3.452279e-01
5,Q,0,59,2.053525026e-04,0.886105,0.396526,-0.184425,4.491286e-01,3.319859e-01,1.352855,4.424577e-01,4.706958e-01
5,Q,0,60,1.778279410e-04,0.913831,0.348535,-0.098390,3.575671e-01,5.753059e-01,0.621525,3.669483e-01,3.825017e-01
5,Q,0,61,1.539926526e-04,0.934951,0.305203,-0.072968,3.132534e-01,3.642868e-01,0.859909,3.149133e-01,3.224362e-01
5,Q,0,62,1.333521432e-04,0.950977,0.266509,0.186513,3.264333e-01,4.211988e-01,0.775010,3.287561e-01,3.103246e-01
5,Q,0,63,1.154781985e-04,0.963100,0.232234,0.042245,4.022119e-01,4.528568e-01,0.888166,4.031463e-01,3.989592e-01
5,Q,1,0,1.000000000e+00,-0.000141,-0.000114,-0.062793,4.860383e-02,3.899329e-02,1.246466,4.379788e-02,4.379757e-02
5,Q,1,1,8.659643234e-01,-0.000513,0.000381,-0.157669,3.316962e-02,3.137166e-02,1.057312,3.227018e-02,3.227212e-02
5,Q,1,2,7.498942093e-01,-0.000302,-0.000091,0.037722,3.063819e-02,3.684510e-02,0.831540,3.374259e-02,3.374270e-02
5,Q,1,3,6.493816316e-01,-0.000082,0.000691,-0.018368,5.709522e-02,4.876434e-02,1.170839,5.292944e-02,5.293011e-02
5,Q,1,4,5.623413252e-01,-0.000657,0.000585,-0.048330,7.147152e-02,5.050000e-02,1.415278,6.097887e-02,6.098057e-02
5,Q,1,5,4.869675252e-01,-0.000345,0.000973,0.140957,4.636258e-02,4.667212e-02,0.993368,4.651740e-02,4.651102e-02
5,Q,1,6,4.216965034e-01,-0.000354,-0.000042,0.199306,4.200807e-02,4.068064e-02,1.032631,4.134412e-02,4.134447e-02
5,Q,1,7,3.651741273e-01,0.000207,0.000125,0.070612,6.852919e-02,4.793308e-02,1.429685,5.823327e-02,5.823276e-02
5,Q,1,8,3.162277660e-01,0.000501,0.000498,-0.224492,6.545184e-02,6.005415e-02,1.089880,6.275435e-02,6.276135e-02
5,Q,1,9,2.738419634e-01,-0.000581,0.001707,0.131541,5.919446e-02,5.597539e-02,1.057509,5.758399e-02,5.757106e-02
5,Q,1,10,2.371373706e-01,-0.000989,0.001734,-0.006378,1.200089e-01,1.537730e-01,0.780428,1.369077e-01,1.369092e-01
5,Q,1,11,2.053525026e-01,-0.000937,0.000196,-0.124603,9.020364e-02,9.766609e-02,0.923592,9.393836e-02,9.394065e-02
5,Q,1,12,1.778279410e-01,-0.000637,0.000035,0.136358,1.007544e-01,8.728407e-02,1.154328,9.401496e-02,9.401450e-02
5,Q,1,13,1.539926526e-01,0.000591,0.002928,-0.103774,6.897517e-02,7.103653e-02,0.970982,7.000524e-02,7.002651e-02
5,Q,1,14,1.333521432e-01,-0.000775,0.000062,0.042745,1.982696e-01,1.782957e-01,1.112027,1.882749e-01,1.882744e-01
5,Q,1,15,1.154781985e-01,0.001777,0.002740,-0.106614,1.129599e-01,1.665742e-01,0.678136,1.397194e-01,1.397595e-01
5,Q,1,16,1.000000000e-01,0.002108,0.001763,-0.097320,1.768195e-01,1.827812e-01,0.967383,1.797941e-01,1.798249e-01
5,Q,1,17,8.659643234e-02,0.000356,0.005570,-0.008899,1.524179e-01,1.579989e-01,0.964677,1.552074e-01,1.552151e-01
5,Q,1,18,7.498942093e-02,-0.002202,0.000644,-0.073040,2.831830e-01,2.372079e-01,1.193818,2.601449e-01,2.601571e-01
5,Q,1,19,6.493816316e-02,0.002888,0.005838,0.029971,2.317259e-01,2.679023e-01,0.864964,2.497619e-01,2.497183e-01
5,Q,1,20,5.623413252e-02,-0.004023,0.006479,0.050585,1.431837e-01,1.475468e-01,0.970429,1.453740e-01,1.453264e-01
5,Q,1,21,4.869675252e-02,-0.005259,0.004912,0.135216,2.248035e-01,2.473176e-01,0.908967,2.361198e-01,2.359632e-01
5,Q,1,22,4.216965034e-02,-0.000137,0.011576,0.243863,2.366964e-01,1.949690e-01,1.214021,2.158299e-01,2.152234e-01
5,Q,1,23,3.651741273e-02,-0.006439,0.004164,-0.089458,3.727629e-01,3.199136e-01,1.165199,3.461681e-01,3.462967e-01
5,Q,1,24,3.162277660e-02,-0.005526,0.013351,0.138310,2.421180e-01,2.430480e-01,0.996174,2.425856e-01,2.421377e-01
5,Q,1,25,2.738419634e-02,-0.007252,0.003401,-0.165065,2.606373e-01,2.339878e-01,1.113893,2.472159e-01,2.473545e-01
5,Q,1,26,2.371373706e-02,0.002145,0.020309,-0.203231,3.565691e-01,3.783208e-01,0.942505,3.674216e-01,3.689375e-01
5,Q,1,27,2.053525026e-02,0.007325,0.021056,-0.140402,2.041259e-01,3.662504e-01,0.557340,2.845944e-01,2.854028e-01
5,Q,1,28,1.778279410e-02,-0.007991,0.025063,0.115912,5.356696e-01,3.865913e-01,1.385622,4.605348e-01,4.592128e-01
5,Q,1,29,1.539926526e-02,0.003815,0.000527,-0.079077,5.612701e-01,3.804099e-01,1.475435,4.711850e-01,4.712043e-01
5,Q,1,30,1.333521432e-02,-0.017483,0.024473,0.118427,4.434441e-01,4.504139e-01,0.984526,4.469899e-01,4.456947e-01
5,Q,1,31,1.154781985e-02,-0.004186,0.041912,0.094251,5.420794e-01,5.142436e-01,1.054130,5.281032e-01,5.260176e-01
5,Q,1,32,1.000000000e-02,-0.003392,0.048624,-0.095110,5.526908e-01,5.538516e-01,0.997904,5.532732e-01,5.558319e-01
5,Q,1,33,8.659643234e-03,-0.022692,0.045249,0.164952,6.374629e-01,7.435452e-01,0.857329,6.917077e-01,6.865691e-01
5,Q,1,34,7.498942093e-03,-0.021037,0.007504,0.201551,3.246534e-01,6.140387e-01,0.528718,4.723900e-01,4.717147e-01
5,Q,1,35,6.493816316e-03,0.037170,0.033903,0.162434,7.086150e-01,6.237595e-01,1.136039,6.677643e-01,6.641030e-01
5,Q,1,36,5.623413252e-03,-0.037860,0.065093,-0.029279,6.503331e-01,8.474991e-01,0.767355,7.526485e-01,7.540634e-01
5,Q,1,37,4.869675252e-03,0.044471,0.027461,0.081131,6.548286e-01,8.016206e-01,0.816881,7.249606e-01,7.233465e-01
5,Q,1,38,4.216965034e-03,-0.058139,0.058002,0.012559,9.126982e-01,7.126047e-01,1.280792,8.068348e-01,8.062474e-01
5,Q,1,39,3.651741273e-03,0.045170,0.115920,-0.097843,4.558455e-01,1.158564e-01,3.934573,2.935296e-01,2.961361e-01
5,Q,1,40,3.162277660e-03,0.029071,0.005782,-0.093185,8.982087e-01,8.889776e-01,1.010384,8.937273e-01,8.942088e-01
5,Q,1,41,2.738419634e-03,-0.087176,0.069373,-0.202679,1.453865e+00,1.576138e+00,0.922423,1.520331e+00,1.541615e+00
5,Q,1,42,2.371373706e-03,-0.029757,0.201586,-0.578454,5.979691e-02,2.449873e-01,0.244082,1.551475e-01,1.692611e-01
5,Q,1,43,2.053525026e-03,0.100528,0.181971,-0.119444,8.556848e-01,9.361834e-01,0.914014,8.918879e-01,9.113417e-01
5,Q,1,44,1.778279410e-03,0.115461,0.063392,-0.102075,1.275903e+00,1.015604e+00,1.256299,1.160781e+00,1.168147e+00
5,Q,1,45,1.539926526e-03,0.003861,0.000053,-0.024874,8.842661e-01,9.668009e-01,0.914631,9.253742e-01,9.253754e-01
5,Q,1,46,1.333521432e-03,-0.134071,0.058145,-0.036155,1.171047e+00,9.244493e-01,1.266751,1.031218e+00,1.033405e+00
5,Q,1,47,1.154781985e-03,-0.211624,0.207453,-0.062126,1.198346e+00,1.046965e+00,1.144590,1.106638e+00,1.121074e+00
5,Q,1,48,1.000000000e-03,-0.199597,0.385077,0.076570,1.052556e+00,8.254857e-01,1.275074,9.163594e-01,8.888751e-01
5,Q,1,49,8.659643234e-04,-0.111657,0.540910,0.069025,9.931721e-01,8.082844e-01,1.228741,8.904062e-01,8.569541e-01
5,Q,1,50,7.498942093e-04,0.022292,0.650353,-0.089484,5.313412e-01,9.910474e-01,0.536141,7.560705e-01,7.983010e-01
5,Q,1,51,6.493816316e-04,0.173724,0.709245,0.027002,8.436794e-01,9.503572e-01,0.887750,8.877520e-01,8.706035e-01
5,Q,1,52,5.623413252e-04,0.322370,0.724679,-0.009223,1.252064e+00,9.568228e-01,1.308564,1.152032e+00,1.159347e+00
5,Q,1,53,4.869675252e-04,0.456647,0.707750,-0.072458,8.933320e-01,9.625949e-01,0.928046,9.121491e-01,9.597038e-01
5,Q,1,54,4.216965034e-04,0.571593,0.669410,-0.046303,1.352423e+00,8.055082e-01,1.678969,1.235272e+00,1.267624e+00
5,Q,1,55,3.651741273e-04,0.666452,0.618679,0.024872,1.368078e+00,9.708467e-01,1.409159,1.301830e+00,1.284096e+00
5,Q,1,56,3.162277660e-04,0.742743,0.562238,0.084230,8.974003e-01,1.065408e+00,0.842306,9.190109e-01,8.727048e-01
5,Q,1,57,2.738419634e-04,0.802978,0.504661,0.171500,1.065203e+00,7.990474e-01,1.333091,1.038984e+00,9.591353e-01
5,Q,1,58,2.371373706e-04,0.849905,0.448857,0.090285,1.039914e+00,8.776655e-01,1.184863,1.027737e+00,9.890218e-01
5,Q,1,59,2.053525026e-04,0.886105,0.396526,-0.123626,1.543224e+00,8.781977e-01,1.757263,1.505353e+00,1.562421e+00
5,Q,1,60,1.778279410e-04,0.913831,0.348535,-0.059698,1.165335e+00,9.277311e-01,1.256113,1.155098e+00,1.176732e+00
5,Q,1,61,1.539926526e-04,0.934951,0.305203,0.128149,9.187937e-01,1.194775e+00,0.769010,9.277698e-01,8.867914e-01
5,Q,1,62,1.333521432e-04,0.950977,0.266509,0.080597,1.116584e+00,1.647610e+00,0.677699,1.129600e+00,1.100466e+00
5,Q,1,63,1.154781985e-04,0.963100,0.232234,-0.024026,1.153287e+00,9.079334e-01,1.270233,1.148761e+00,1.154470e+00
5,Q,2,0,1.000000000e+00,-0.000141,-0.000114,-0.029041,3.379410e-01,4.163816e-01,0.811614,3.771668e-01,3.771656e-01
5,Q,2,1,8.659643234e-01,-0.000513,0.000381,0.005274,2.961888e-01,2.107138e-01,1.405645,2.534294e-01,2.534289e-01
5,Q,2,2,7.498942093e-01,-0.000302,-0.000091,-0.045010,3.224380e-01,2.838038e-01,1.136130,3.031151e-01,3.031139e-01
