layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
0,Q,0,31,1.154781985e-02,-0.004186,0.041912,0.238910,1.013733e-01,1.002230e-01,1.011478,1.007957e-01,9.978642e-02
0,Q,0,32,1.000000000e-02,-0.003392,0.048624,-0.523999,9.912133e-02,1.702815e-01,0.582103,1.348221e-01,1.381323e-01
0,Q,0,33,8.659643234e-03,-0.022692,0.045249,0.429154,9.315129e-02,7.137265e-02,1.305140,8.201486e-02,8.043149e-02
0,Q,0,34,7.498942093e-03,-0.021037,0.007504,-0.346801,6.580091e-02,5.180227e-02,1.270232,5.865434e-02,5.880628e-02
0,Q,0,35,6.493816316e-03,0.037170,0.033903,-0.235261,1.020095e-01,6.325746e-02,1.612608,8.335367e-02,8.399438e-02
0,Q,0,36,5.623413252e-03,-0.037860,0.065093,0.236430,1.045275e-01,9.155979e-02,1.141631,9.779815e-02,9.629257e-02
0,Q,0,37,4.869675252e-03,0.044471,0.027461,-0.194169,1.180020e-01,5.511597e-02,2.140976,8.795727e-02,8.838728e-02
0,Q,0,38,4.216965034e-03,-0.058139,0.058002,-0.300852,3.672368e-02,2.222002e-01,0.165273,1.348537e-01,1.364300e-01
0,Q,0,39,3.651741273e-03,0.045170,0.115920,0.545590,3.035652e-01,1.809101e-02,16.779893,1.672755e-01,1.625887e-01
0,Q,0,40,3.162277660e-03,0.029071,0.005782,0.451757,3.548728e-02,2.895839e-01,0.122546,1.588422e-01,1.585774e-01
0,Q,0,41,2.738419634e-03,-0.087176,0.069373,0.097465,1.594804e-02,4.586672e-02,0.347704,3.221148e-02,3.202861e-02
0,Q,0,42,2.371373706e-03,-0.029757,0.201586,-0.733900,3.317165e-01,9.332647e-01,0.355437,6.414407e-01,7.237563e-01
0,Q,0,43,2.053525026e-03,0.100528,0.181971,0.137174,4.812916e-02,4.107923e-02,1.171618,4.495856e-02,4.384864e-02
0,Q,0,44,1.778279410e-03,0.115461,0.063392,-0.197697,7.374434e-02,5.465816e-01,0.134919,2.828657e-01,2.853818e-01
0,Q,0,45,1.539926526e-03,0.003861,0.000053,-0.302125,6.383583e-02,1.579559e-02,4.041370,3.990844e-02,3.990895e-02
0,Q,0,46,1.333521432e-03,-0.134071,0.058145,0.309800,1.108920e-01,9.622486e-02,1.152425,1.025752e-01,1.007144e-01
0,Q,0,47,1.154781985e-03,-0.211624,0.207453,-0.158935,6.437621e-02,2.365116e-02,2.721905,3.970448e-02,4.099103e-02
0,Q,0,48,1.000000000e-03,-0.199597,0.385077,-0.628781,1.216330e-01,2.592353e-01,0.469199,2.041666e-01,2.471619e-01
0,Q,0,49,8.659643234e-04,-0.111657,0.540910,-0.349105,1.480317e-01,1.365451e-01,1.084122,1.416471e-01,1.684942e-01
0,Q,0,50,7.498942093e-04,0.022292,0.650353,0.597161,4.039899e-01,1.658158e-01,2.436378,2.875575e-01,1.870407e-01
0,Q,0,51,6.493816316e-04,0.173724,0.709245,0.317791,1.615170e-01,1.374640e-01,1.174977,1.515798e-01,1.179951e-01
0,Q,0,52,5.623413252e-04,0.322370,0.724679,-0.316704,1.760809e-02,4.025379e-02,0.437427,2.528080e-02,3.139103e-02
0,Q,0,53,4.869675252e-04,0.456647,0.707750,0.379778,4.470373e-02,1.447563e-01,0.308821,7.188569e-02,5.026344e-02
0,Q,0,54,4.216965034e-04,0.571593,0.669410,0.215231,5.954223e-02,2.352740e-01,0.253076,9.718455e-02,8.013170e-02
0,Q,0,55,3.651741273e-04,0.666452,0.618679,-0.571009,1.853759e-01,1.478909e-01,1.253463,1.791244e-01,2.376176e-01
0,Q,0,56,3.162277660e-04,0.742743,0.562238,0.115185,7.001278e-02,3.279900e-02,2.134601,6.522602e-02,6.212263e-02
0,Q,0,57,2.738419634e-04,0.802978,0.504661,-0.003459,4.370517e-02,3.117953e-01,0.140173,7.011495e-02,7.031875e-02
0,Q,0,58,2.371373706e-04,0.849905,0.448857,0.350769,5.267876e-02,2.327097e-01,0.226371,6.618966e-02,4.875737e-02
0,Q,0,59,2.053525026e-04,0.886105,0.396526,-0.048134,6.487489e-02,5.888489e-02,1.101724,6.453377e-02,6.571345e-02
0,Q,0,60,1.778279410e-04,0.913831,0.348535,-0.249089,1.150432e-01,7.482439e-02,1.537510,1.133104e-01,1.213652e-01
0,Q,0,61,1.539926526e-04,0.934951,0.305203,0.238408,4.858847e-02,1.075638e-01,0.451718,5.050660e-02,4.524632e-02
0,Q,0,62,1.333521432e-04,0.950977,0.266509,-0.153611,9.181697e-02,1.904462e-01,0.482115,9.423453e-02,9.964809e-02
0,Q,0,63,1.154781985e-04,0.963100,0.232234,0.205123,2.110172e-02,4.908032e-02,0.429943,2.161792e-02,2.008488e-02
0,Q,1,0,1.000000000e+00,-0.000141,-0.000114,-0.681209,2.025146e+00,2.027993e-01,9.985961,1.113844e+00,1.113794e+00
0,Q,1,1,8.659643234e-01,-0.000513,0.000381,0.616982,1.318621e+00,7.654964e-02,17.225702,6.972666e-01,6.971918e-01
0,Q,1,2,7.498942093e-01,-0.000302,-0.000091,0.837360,9.770526e-01,2.403834e-01,4.064559,6.086069e-01,6.086440e-01
0,Q,1,3,6.493816316e-01,-0.000082,0.000691,0.516057,7.080717e-01,2.854911e-01,2.480189,4.967640e-01,4.966035e-01
0,Q,1,4,5.623413252e-01,-0.000657,0.000585,0.741887,2.440994e-01,3.100589e-01,0.787268,2.771008e-01,2.769814e-01
0,Q,1,5,4.869675252e-01,-0.000345,0.000973,0.606944,1.056234e-01,1.944771e-01,0.543115,1.500656e-01,1.499809e-01
0,Q,1,6,4.216965034e-01,-0.000354,-0.000042,-0.505891,2.043404e-01,5.730464e-01,0.356586,3.887587e-01,3.887514e-01
0,Q,1,7,3.651741273e-01,0.000207,0.000125,-0.030276,1.358749e-01,1.474628e-01,0.921418,1.416676e-01,1.416682e-01
0,Q,1,8,3.162277660e-01,0.000501,0.000498,-0.685931,2.043897e-01,2.910953e-01,0.702140,2.477208e-01,2.478041e-01
0,Q,1,9,2.738419634e-01,-0.000581,0.001707,0.394949,1.073662e-01,1.285969e-01,0.834905,1.179877e-01,1.179085e-01
0,Q,1,10,2.371373706e-01,-0.000989,0.001734,-0.245927,4.033769e-01,1.415391e-01,2.849932,2.723285e-01,2.724304e-01
0,Q,1,11,2.053525026e-01,-0.000937,0.000196,0.512300,2.661835e-01,1.469421e-01,1.811486,2.065069e-01,2.064870e-01
0,Q,1,12,1.778279410e-01,-0.000637,0.000035,-0.047193,1.612444e-01,8.054680e-02,2.001872,1.208699e-01,1.208701e-01
0,Q,1,13,1.539926526e-01,0.000591,0.002928,0.213466,2.615636e-01,2.074788e-01,1.260676,2.345372e-01,2.343916e-01
0,Q,1,14,1.333521432e-01,-0.000775,0.000062,-0.376649,2.348412e-01,2.640485e-01,0.889387,2.494562e-01,2.494620e-01
0,Q,1,15,1.154781985e-01,0.001777,0.002740,-0.260342,4.187061e-01,2.625624e-01,1.594691,3.407730e-01,3.410095e-01
0,Q,1,16,1.000000000e-01,0.002108,0.001763,-0.114047,7.439086e-01,1.629014e-01,4.566619,4.540172e-01,4.540872e-01
0,Q,1,17,8.659643234e-02,0.000356,0.005570,0.610718,4.129739e-01,2.043961e-01,2.020459,3.087222e-01,3.077338e-01
0,Q,1,18,7.498942093e-02,-0.002202,0.000644,-0.584437,3.559491e-01,2.996089e-01,1.188046,3.277170e-01,3.278400e-01
0,Q,1,19,6.493816316e-02,0.002888,0.005838,0.367298,4.118594e-01,3.230867e-01,1.274765,3.676013e-01,3.668190e-01
0,Q,1,20,5.623413252e-02,-0.004023,0.006479,-0.204576,1.636316e-01,1.990868e-01,0.821911,1.814305e-01,1.816697e-01
0,Q,1,21,4.869675252e-02,-0.005259,0.004912,-0.343963,3.590234e-01,4.441504e-01,0.808337,4.018107e-01,4.024854e-01
0,Q,1,22,4.216965034e-02,-0.000137,0.011576,-0.507065,1.783844e-01,2.161895e-01,0.825130,1.972895e-01,1.984423e-01
0,Q,1,23,3.651741273e-02,-0.006439,0.004164,0.145602,3.647566e-01,2.752697e-01,1.325088,3.197251e-01,3.195330e-01
0,Q,1,24,3.162277660e-02,-0.005526,0.013351,0.197085,1.391699e-01,1.738315e-01,0.800603,1.565965e-01,1.561872e-01
0,Q,1,25,2.738419634e-02,-0.007252,0.003401,0.064076,1.782060e-01,1.093775e-01,1.629274,1.435422e-01,1.435117e-01
0,Q,1,26,2.371373706e-02,0.002145,0.020309,-0.003015,4.028525e-01,2.740249e-01,1.470131,3.385769e-01,3.385973e-01
0,Q,1,27,2.053525026e-02,0.007325,0.021056,-0.137982,5.449237e-01,2.683562e-01,2.030599,4.076529e-01,4.087639e-01
0,Q,1,28,1.778279410e-02,-0.007991,0.025063,0.169121,4.338484e-01,4.218197e-01,1.028516,4.277860e-01,4.259727e-01
0,Q,1,29,1.539926526e-02,0.003815,0.000527,-0.451128,1.495743e-01,1.502340e-01,0.995609,1.499029e-01,1.499385e-01
0,Q,1,30,1.333521432e-02,-0.017483,0.024473,0.370653,3.320627e-01,5.220410e-01,0.636086,4.287126e-01,4.249359e-01
0,Q,1,31,1.154781985e-02,-0.004186,0.041912,0.219934,1.279933e-01,1.213375e-01,1.054853,1.246515e-01,1.235027e-01
0,Q,1,32,1.000000000e-02,-0.003392,0.048624,0.307195,3.410311e-01,4.215241e-01,0.809043,3.814141e-01,3.757508e-01
0,Q,1,33,8.659643234e-03,-0.022692,0.045249,-0.426227,2.999073e-01,1.564916e-01,1.916444,2.265722e-01,2.307504e-01
0,Q,1,34,7.498942093e-03,-0.021037,0.007504,-0.001244,3.253268e-01,3.824448e-01,0.850650,3.544866e-01,3.544899e-01
0,Q,1,35,6.493816316e-03,0.037170,0.033903,-0.193068,3.783904e-01,5.380440e-01,0.703270,4.552500e-01,4.582034e-01
0,Q,1,36,5.623413252e-03,-0.037860,0.065093,0.009104,7.444244e-01,5.530193e-01,1.346109,6.450986e-01,6.447183e-01
0,Q,1,37,4.869675252e-03,0.044471,0.027461,0.384238,4.247854e-01,2.320365e-01,1.830683,3.326968e-01,3.293842e-01
0,Q,1,38,4.216965034e-03,-0.058139,0.058002,-0.501700,3.379842e-02,8.042590e-01,0.042024,4.414257e-01,4.462234e-01
0,Q,1,39,3.651741273e-03,0.045170,0.115920,-0.293701,1.285534e+00,3.318180e-02,38.742144,6.876422e-01,6.946738e-01
0,Q,1,40,3.162277660e-03,0.029071,0.005782,0.357582,4.148237e-02,1.001172e+00,0.041434,5.073776e-01,5.069563e-01
0,Q,1,41,2.738419634e-03,-0.087176,0.069373,-0.041956,1.449652e-01,2.109766e-01,0.687115,1.808482e-01,1.813572e-01
0,Q,1,42,2.371373706e-03,-0.029757,0.201586,-0.733424,3.154740e-01,5.911219e+00,0.053369,3.196602e+00,3.398502e+00
0,Q,1,43,2.053525026e-03,0.100528,0.181971,0.618050,3.727365e-01,2.432562e-01,1.532280,3.145045e-01,2.806390e-01
0,Q,1,44,1.778279410e-03,0.115461,0.063392,0.689180,4.278032e-01,7.587999e-01,0.563789,5.741929e-01,5.493012e-01
0,Q,1,45,1.539926526e-03,0.003861,0.000053,-0.615414,1.348229e-01,1.241426e-01,1.086032,1.295034e-01,1.295076e-01
0,Q,1,46,1.333521432e-03,-0.134071,0.058145,0.086718,1.134718e+00,1.203859e-01,9.425677,5.595561e-01,5.576925e-01
0,Q,1,47,1.154781985e-03,-0.211624,0.207453,-0.094947,1.838043e-01,1.375510e-01,1.336263,1.557835e-01,1.589154e-01
0,Q,1,48,1.000000000e-03,-0.199597,0.385077,0.359666,4.145235e-01,1.993046e-01,2.079849,2.854356e-01,2.456267e-01
0,Q,1,49,8.659643234e-04,-0.111657,0.540910,-0.444696,5.272630e-01,3.269327e-01,1.612757,4.159137e-01,5.157829e-01
0,Q,1,50,7.498942093e-04,0.022292,0.650353,-0.275054,1.289495e+00,1.746402e-01,7.383722,7.444934e-01,8.293820e-01
0,Q,1,51,6.493816316e-04,0.173724,0.709245,0.542215,2.586081e-01,6.600942e-01,0.391775,4.244772e-01,2.655889e-01
0,Q,1,52,5.623413252e-04,0.322370,0.724679,-0.350976,4.039072e-02,1.339128e-01,0.301620,7.207741e-02,9.078314e-02
0,Q,1,53,4.869675252e-04,0.456647,0.707750,0.080672,1.614096e-01,1.579819e-01,1.021697,1.604784e-01,1.513610e-01
0,Q,1,54,4.216965034e-04,0.571593,0.669410,-0.071277,8.817898e-02,1.786265e-01,0.493650,1.075531e-01,1.135414e-01
0,Q,1,55,3.651741273e-04,0.666452,0.618679,-0.772800,1.000720e+00,8.315169e-01,1.203487,9.725014e-01,1.408640e+00
0,Q,1,56,3.162277660e-04,0.742743,0.562238,0.456462,2.199355e-01,1.922902e-01,1.143768,2.163795e-01,1.636017e-01
0,Q,1,57,2.738419634e-04,0.802978,0.504661,0.565441,2.688687e-01,9.207885e-01,0.291998,3.330899e-01,1.911067e-01
0,Q,1,58,2.371373706e-04,0.849905,0.448857,-0.396896,1.380327e-01,1.296160e+00,0.106494,2.249474e-01,3.003010e-01
0,Q,1,59,2.053525026e-04,0.886105,0.396526,0.319472,3.150442e-01,4.875490e-01,0.646180,3.248679e-01,2.752202e-01
0,Q,1,60,1.778279410e-04,0.913831,0.348535,-0.534309,3.734407e-01,2.355642e-01,1.585303,3.675003e-01,4.227339e-01
0,Q,1,61,1.539926526e-04,0.934951,0.305203,-0.033599,4.620448e-02,3.012976e-01,0.153352,5.450122e-02,5.571114e-02
0,Q,1,62,1.333521432e-04,0.950977,0.266509,-0.443912,5.122468e-01,4.120807e-01,1.243074,5.097916e-01,5.641467e-01
0,Q,1,63,1.154781985e-04,0.963100,0.232234,0.468583,6.750177e-02,1.152421e-01,0.585739,6.838258e-02,5.878469e-02
0,Q,2,0,1.000000000e+00,-0.000141,-0.000114,-0.844421,9.928339e-01,4.102832e-01,2.419875,7.015175e-01,7.014558e-01
0,Q,2,1,8.659643234e-01,-0.000513,0.000381,-0.087540,3.609196e-01,7.381220e-02,4.889702,2.172922e-01,2.172977e-01
0,Q,2,2,7.498942093e-01,-0.000302,-0.000091,0.006661,1.952277e+00,1.860817e-01,10.491504,1.068913e+00,1.068913e+00
0,Q,2,3,6.493816316e-01,-0.000082,0.000691,-0.558583,1.473398e+00,4.053441e-01,3.634932,9.393272e-01,9.396257e-01
0,Q,2,4,5.623413252e-01,-0.000657,0.000585,0.082546,5.018485e-01,1.574086e-01,3.188189,3.295153e-01,3.295018e-01
0,Q,2,5,4.869675252e-01,-0.000345,0.000973,0.230518,2.712744e-01,8.073923e-02,3.359884,1.759739e-01,1.759408e-01
0,Q,2,6,4.216965034e-01,-0.000354,-0.000042,0.451681,1.435066e-01,1.711515e+00,0.083848,9.277885e-01,9.277979e-01
0,Q,2,7,3.651741273e-01,0.000207,0.000125,0.520903,7.526446e-02,6.499885e-01,0.115794,3.625670e-01,3.625527e-01
0,Q,2,8,3.162277660e-01,0.000501,0.000498,0.077941,1.250611e-01,2.057884e-01,0.607717,1.654045e-01,1.653983e-01
0,Q,2,9,2.738419634e-01,-0.000581,0.001707,-0.061495,1.319604e-01,1.205867e-01,1.094320,1.262703e-01,1.262835e-01
0,Q,2,10,2.371373706e-01,-0.000989,0.001734,0.484643,2.496405e-01,4.229848e-02,5.901878,1.458669e-01,1.457805e-01
0,Q,2,11,2.053525026e-01,-0.000937,0.000196,-0.172986,1.338175e-01,6.220467e-02,2.151245,9.797751e-02,9.798060e-02
0,Q,2,12,1.778279410e-01,-0.000637,0.000035,-0.209184,7.256798e-02,3.039389e-02,2.387585,5.146751e-02,5.146785e-02
0,Q,2,13,1.539926526e-01,0.000591,0.002928,-0.001641,2.518636e-01,5.791402e-02,4.348923,1.549461e-01,1.549467e-01
0,Q,2,14,1.333521432e-01,-0.000775,0.000062,-0.301103,2.398617e-01,5.493154e-02,4.366557,1.473249e-01,1.473271e-01
0,Q,2,15,1.154781985e-01,0.001777,0.002740,-0.040619,1.473046e-01,1.540051e-01,0.956492,1.506489e-01,1.506657e-01
0,Q,2,16,1.000000000e-01,0.002108,0.001763,-0.318101,5.717564e-02,1.846284e-01,0.309680,1.207677e-01,1.208253e-01
0,Q,2,17,8.659643234e-02,0.000356,0.005570,0.398660,1.040749e-01,1.021426e-01,1.018918,1.031091e-01,1.028801e-01
0,Q,2,18,7.498942093e-02,-0.002202,0.000644,-0.249245,4.430404e-01,5.282986e-02,8.386175,2.475056e-01,2.475301e-01
0,Q,2,19,6.493816316e-02,0.002888,0.005838,-0.209274,4.267989e-02,1.969315e-01,0.216725,1.195829e-01,1.196950e-01
0,Q,2,20,5.623413252e-02,-0.004023,0.006479,0.351058,2.322965e-01,4.301256e-02,5.400667,1.372738e-01,1.370465e-01
0,Q,2,21,4.869675252e-02,-0.005259,0.004912,0.017713,3.928931e-01,9.213673e-02,4.264240,2.417241e-01,2.417076e-01
0,Q,2,22,4.216965034e-02,-0.000137,0.011576,0.311981,3.947837e-01,9.001229e-02,4.385886,2.423771e-01,2.416963e-01
0,Q,2,23,3.651741273e-02,-0.006439,0.004164,-0.177947,2.671151e-01,6.403031e-02,4.171697,1.649189e-01,1.650158e-01
0,Q,2,24,3.162277660e-02,-0.005526,0.013351,-0.079623,3.430502e-01,8.079165e-02,4.246110,2.111963e-01,2.113733e-01
0,Q,2,25,2.738419634e-02,-0.007252,0.003401,-0.077892,1.338962e-01,4.792282e-01,0.279400,3.078144e-01,3.078815e-01
0,Q,2,26,2.371373706e-02,0.002145,0.020309,-0.046561,1.898138e-01,4.656771e-02,4.076082,1.183444e-01,1.184333e-01
0,Q,2,27,2.053525026e-02,0.007325,0.021056,0.347404,9.724666e-02,8.700871e-02,1.117666,9.216518e-02,9.149229e-02
0,Q,2,28,1.778279410e-02,-0.007991,0.025063,0.344228,1.011726e-01,1.163047e-01,0.869893,1.087991e-01,1.078632e-01
0,Q,2,29,1.539926526e-02,0.003815,0.000527,0.266103,1.087268e-01,7.138119e-02,1.523186,9.012527e-02,9.011292e-02
0,Q,2,30,1.333521432e-02,-0.017483,0.024473,0.414244,9.520488e-02,1.412369e-01,0.674079,1.186233e-01,1.174477e-01
0,Q,2,31,1.154781985e-02,-0.004186,0.041912,0.518411,1.903385e-01,1.634033e-01,1.164839,1.768145e-01,1.729826e-01
0,Q,2,32,1.000000000e-02,-0.003392,0.048624,0.016030,7.702015e-02,5.577392e-02,1.380935,6.636100e-02,6.630992e-02
0,Q,2,33,8.659643234e-03,-0.022692,0.045249,0.110653,9.041710e-02,8.466972e-02,1.067880,8.747820e-02,8.704011e-02
0,Q,2,34,7.498942093e-03,-0.021037,0.007504,-0.137821,9.980119e-02,7.029204e-02,1.419808,8.473622e-02,8.482285e-02
0,Q,2,35,6.493816316e-03,0.037170,0.033903,-0.171765,1.172080e-01,7.915498e-02,1.480740,9.888869e-02,9.944959e-02
0,Q,2,36,5.623413252e-03,-0.037860,0.065093,-0.325422,1.349602e-01,8.716749e-02,1.548287,1.101592e-01,1.124567e-01
0,Q,2,37,4.869675252e-03,0.044471,0.027461,-0.203672,8.216558e-02,8.890434e-02,0.924202,8.538512e-02,8.586315e-02
0,Q,2,38,4.216965034e-03,-0.058139,0.058002,0.005691,5.563050e-02,2.526006e-01,0.220231,1.598414e-01,1.598023e-01
0,Q,2,39,3.651741273e-03,0.045170,0.115920,0.253959,1.669839e-01,1.265243e-02,13.197772,9.330374e-02,9.195059e-02
0,Q,2,40,3.162277660e-03,0.029071,0.005782,-0.337954,2.464782e-02,2.061649e-01,0.119554,1.127679e-01,1.129072e-01
0,Q,2,41,2.738419634e-03,-0.087176,0.069373,-0.238542,8.497143e-02,2.037203e-01,0.417099,1.495219e-01,1.516991e-01
0,Q,2,42,2.371373706e-03,-0.029757,0.201586,-0.374020,5.072623e-01,8.752561e-01,0.579559,6.967344e-01,7.469731e-01
0,Q,2,43,2.053525026e-03,0.100528,0.181971,0.496805,9.125598e-02,1.229620e-01,0.742148,1.055153e-01,9.593888e-02
0,Q,2,44,1.778279410e-03,0.115461,0.063392,-0.318808,8.094407e-02,2.650134e-01,0.305434,1.623523e-01,1.653123e-01
0,Q,2,45,1.539926526e-03,0.003861,0.000053,-0.451471,1.835294e-01,1.806601e-01,1.015883,1.821003e-01,1.821046e-01
0,Q,2,46,1.333521432e-03,-0.134071,0.058145,0.299557,1.044590e-01,1.447303e-01,0.721749,1.272942e-01,1.251526e-01
0,Q,2,47,1.154781985e-03,-0.211624,0.207453,0.401231,1.717965e-01,1.711768e-01,1.003620,1.714211e-01,1.571472e-01
0,Q,2,48,1.000000000e-03,-0.199597,0.385077,-0.012360,7.707054e-02,1.966366e-01,0.391944,1.487861e-01,1.493720e-01
0,Q,2,49,8.659643234e-04,-0.111657,0.540910,0.019596,2.172803e-01,1.014525e-01,2.141694,1.528999e-01,1.513262e-01
0,Q,2,50,7.498942093e-04,0.022292,0.650353,-0.231718,2.079489e-01,1.729277e-01,1.202520,1.908286e-01,2.194058e-01
0,Q,2,51,6.493816316e-04,0.173724,0.709245,-0.365805,1.232693e-01,1.730397e-01,0.712376,1.438313e-01,1.817232e-01
0,Q,2,52,5.623413252e-04,0.322370,0.724679,0.037462,8.095434e-02,9.157902e-02,0.883984,8.455414e-02,8.221665e-02
0,Q,2,53,4.869675252e-04,0.456647,0.707750,-0.029257,8.343462e-02,9.372327e-02,0.890223,8.622980e-02,8.806089e-02
0,Q,2,54,4.216965034e-04,0.571593,0.669410,0.026795,9.364440e-02,8.689172e-02,1.077714,9.219796e-02,9.057994e-02
0,Q,2,55,3.651741273e-04,0.666452,0.618679,-0.482277,1.424408e-01,2.842583e-01,0.501096,1.660922e-01,2.261316e-01
0,Q,2,56,3.162277660e-04,0.742743,0.562238,-0.570823,6.649654e-02,1.159621e-01,0.573433,7.285923e-02,1.010417e-01
0,Q,2,57,2.738419634e-04,0.802978,0.504661,0.189525,8.309366e-02,2.569717e-01,0.323357,1.002225e-01,8.624623e-02
0,Q,2,58,2.371373706e-04,0.849905,0.448857,0.565058,1.138885e-01,2.170209e-01,0.524781,1.216283e-01,8.175417e-02
0,Q,2,59,2.053525026e-04,0.886105,0.396526,0.486801,1.790178e-01,9.301761e-02,1.924559,1.741204e-01,1.492115e-01
0,Q,2,60,1.778279410e-04,0.913831,0.348535,-0.220457,2.293264e-01,1.329730e-01,1.724608,2.251750e-01,2.385928e-01
0,Q,2,61,1.539926526e-04,0.934951,0.305203,-0.078016,1.111788e-01,5.820538e-02,1.910111,1.094558e-01,1.113713e-01
0,Q,2,62,1.333521432e-04,0.950977,0.266509,0.123398,7.484000e-02,1.752123e-01,0.427139,7.730029e-02,7.353438e-02
0,Q,2,63,1.154781985e-04,0.963100,0.232234,0.243164,8.488348e-02,1.084677e-01,0.782570,8.531861e-02,7.990002e-02
0,Q,3,0,1.000000000e+00,-0.000141,-0.000114,-0.981481,2.195913e+00,1.328898e+00,1.652431,1.762344e+00,1.762152e+00
0,Q,3,1,8.659643234e-01,-0.000513,0.000381,0.489725,1.939603e+00,3.695058e-02,52.491813,9.877884e-01,9.877384e-01
0,Q,3,2,7.498942093e-01,-0.000302,-0.000091,0.867013,8.884052e-01,2.841625e-01,3.126399,5.861927e-01,5.862326e-01
