layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
2,Q,31,3,4.216965034e-01,-0.000354,-0.000042,0.297004,6.404993e-01,3.706299e-01,1.728137,5.055168e-01,5.055229e-01
2,Q,31,4,3.162277660e-01,0.000501,0.000498,-0.198625,6.119283e-01,2.682508e-01,2.281180,4.401756e-01,4.402157e-01
2,Q,31,5,2.371373706e-01,-0.000989,0.001734,-0.143529,7.159543e-01,3.140451e-01,2.279782,5.148009e-01,5.149189e-01
2,Q,31,6,1.778279410e-01,-0.000637,0.000035,-0.138767,4.578439e-01,5.856184e-01,0.781813,5.217718e-01,5.217743e-01
2,Q,31,7,1.333521432e-01,-0.000775,0.000062,0.200239,6.460187e-01,3.846746e-01,1.679390,5.152453e-01,5.152391e-01
2,Q,31,8,1.000000000e-01,0.002108,0.001763,-0.417572,2.723600e-01,4.202611e-01,0.648073,3.461547e-01,3.464037e-01
2,Q,31,9,7.498942093e-02,-0.002202,0.000644,-0.187000,1.684368e-01,3.504994e-01,0.480562,2.596685e-01,2.596978e-01
2,Q,31,10,5.623413252e-02,-0.004023,0.006479,-0.359303,1.827001e-01,2.485051e-01,0.735197,2.157350e-01,2.162310e-01
2,Q,31,11,4.216965034e-02,-0.000137,0.011576,0.407162,4.170437e-01,3.746649e-01,1.113111,3.958514e-01,3.939883e-01
2,Q,31,12,3.162277660e-02,-0.005526,0.013351,0.485320,2.257011e-01,3.537661e-01,0.637995,2.900874e-01,2.882566e-01
2,Q,31,13,2.371373706e-02,0.002145,0.020309,0.073191,1.026614e-01,1.392606e-01,0.737189,1.209217e-01,1.207440e-01
2,Q,31,14,1.778279410e-02,-0.007991,0.025063,0.052696,1.314466e-01,3.270704e-01,0.401891,2.300401e-01,2.297662e-01
2,Q,31,15,1.333521432e-02,-0.017483,0.024473,-0.399441,2.291290e-01,4.511540e-01,0.507873,3.420823e-01,3.452253e-01
2,Q,31,16,1.000000000e-02,-0.003392,0.048624,0.187020,1.024498e-01,9.311140e-02,1.100293,9.776475e-02,9.687658e-02
2,Q,31,17,7.498942093e-03,-0.021037,0.007504,0.102360,1.302407e-01,3.015401e-01,0.431918,2.176922e-01,2.175400e-01
2,Q,31,18,5.623413252e-03,-0.037860,0.065093,-0.203869,1.120658e-01,9.426615e-02,1.188824,1.028291e-01,1.041930e-01
2,Q,31,19,4.216965034e-03,-0.058139,0.058002,-0.133971,1.503663e-01,9.664042e-02,1.555936,1.219416e-01,1.228783e-01
2,Q,31,20,3.162277660e-03,0.029071,0.005782,0.086375,7.303366e-02,3.750751e-01,0.194717,2.196641e-01,2.195814e-01
2,Q,31,21,2.371373706e-03,-0.029757,0.201586,0.168891,1.140881e-01,8.646620e-02,1.319453,9.986616e-02,9.648466e-02
2,Q,31,22,1.778279410e-03,0.115461,0.063392,0.040006,1.181890e-01,1.133818e-01,1.042399,1.160629e-01,1.157693e-01
2,Q,31,23,1.333521432e-03,-0.134071,0.058145,0.357850,8.163649e-02,1.842402e-01,0.443098,1.398164e-01,1.372646e-01
2,Q,31,24,1.000000000e-03,-0.199597,0.385077,-0.200815,1.845362e-01,1.150362e-01,1.604158,1.428502e-01,1.541170e-01
2,Q,31,25,7.498942093e-04,0.022292,0.650353,-0.120945,1.248171e-01,8.135470e-02,1.534233,1.035703e-01,1.114965e-01
2,Q,31,26,5.623413252e-04,0.322370,0.724679,0.182232,1.411385e-01,1.012308e-01,1.394224,1.276172e-01,1.118319e-01
2,Q,31,27,4.216965034e-04,0.571593,0.669410,-0.061785,1.191710e-01,1.149585e-01,1.036643,1.182687e-01,1.231097e-01
2,Q,31,28,3.162277660e-04,0.742743,0.562238,0.211325,2.316801e-01,9.227066e-02,2.510875,2.137480e-01,1.963761e-01
2,Q,31,29,2.371373706e-04,0.849905,0.448857,-0.270176,2.200403e-01,9.546227e-02,2.304998,2.106910e-01,2.282670e-01
2,Q,31,30,1.778279410e-04,0.913831,0.348535,-0.210272,1.363726e-01,1.128895e-01,1.208018,1.353608e-01,1.444540e-01
2,Q,31,31,1.333521432e-04,0.950977,0.266509,0.175954,1.083592e-01,1.334490e-01,0.811990,1.089742e-01,1.033352e-01
3,Q,0,0,1.000000000e+00,-0.000141,-0.000114,-0.291600,2.502536e-02,4.800812e-02,0.521273,3.651836e-02,3.651720e-02
3,Q,0,1,7.498942093e-01,-0.000302,-0.000091,0.404265,4.641400e-02,4.888053e-02,0.949540,4.764764e-02,4.764940e-02
3,Q,0,2,5.623413252e-01,-0.000657,0.000585,-0.359648,3.178279e-02,2.948265e-02,1.078017,3.063196e-02,3.063840e-02
3,Q,0,3,4.216965034e-01,-0.000354,-0.000042,-0.068535,4.753881e-02,2.887871e-02,1.646154,3.820546e-02,3.820535e-02
3,Q,0,4,3.162277660e-01,0.000501,0.000498,-0.161883,6.015178e-02,3.616604e-02,1.663212,4.816491e-02,4.816867e-02
3,Q,0,5,2.371373706e-01,-0.000989,0.001734,-0.340238,4.552346e-02,5.664416e-02,0.803674,5.108931e-02,5.111928e-02
3,Q,0,6,1.778279410e-01,-0.000637,0.000035,-0.087502,4.198901e-02,6.766522e-02,0.620540,5.483529e-02,5.483545e-02
3,Q,0,7,1.333521432e-01,-0.000775,0.000062,-0.295166,6.051833e-02,5.087559e-02,1.189536,5.569323e-02,5.569424e-02
3,Q,0,8,1.000000000e-01,0.002108,0.001763,0.006441,4.903775e-02,7.817159e-02,0.627309,6.357397e-02,6.357327e-02
3,Q,0,9,7.498942093e-02,-0.002202,0.000644,-0.227467,1.372009e-01,1.867832e-01,0.734546,1.620466e-01,1.620701e-01
3,Q,0,10,5.623413252e-02,-0.004023,0.006479,0.115979,2.373817e-01,1.671903e-01,1.419830,2.021448e-01,2.019951e-01
3,Q,0,11,4.216965034e-02,-0.000137,0.011576,0.184639,1.664482e-01,8.515368e-02,1.954680,1.257954e-01,1.255409e-01
3,Q,0,12,3.162277660e-02,-0.005526,0.013351,0.001084,1.660284e-01,2.236876e-01,0.742233,1.950173e-01,1.950145e-01
3,Q,0,13,2.371373706e-02,0.002145,0.020309,-0.083006,4.372164e-01,1.284172e-01,3.404655,2.831480e-01,2.835475e-01
3,Q,0,14,1.778279410e-02,-0.007991,0.025063,-0.267866,3.268367e-01,3.835706e-01,0.852090,3.554303e-01,3.578074e-01
3,Q,0,15,1.333521432e-02,-0.017483,0.024473,0.197910,1.721468e-01,4.023877e-01,0.427813,2.892799e-01,2.880051e-01
3,Q,0,16,1.000000000e-02,-0.003392,0.048624,-0.283588,2.910418e-01,3.337340e-01,0.872077,3.124603e-01,3.167578e-01
3,Q,0,17,7.498942093e-03,-0.021037,0.007504,-0.179565,1.615555e-01,6.592601e-01,0.245056,4.156430e-01,4.160827e-01
3,Q,0,18,5.623413252e-03,-0.037860,0.065093,-0.129528,2.926495e-01,4.599980e-01,0.636197,3.794917e-01,3.825852e-01
3,Q,0,19,4.216965034e-03,-0.058139,0.058002,-0.223818,2.320051e-01,3.056112e+00,0.075915,1.726154e+00,1.737085e+00
3,Q,0,20,3.162277660e-03,0.029071,0.005782,0.322263,1.382403e+00,3.885715e-01,3.557655,8.999333e-01,8.985677e-01
3,Q,0,21,2.371373706e-03,-0.029757,0.201586,0.615352,1.222176e+00,1.710784e-01,7.143955,6.809885e-01,6.242670e-01
3,Q,0,22,1.778279410e-03,0.115461,0.063392,-0.579020,1.166279e+00,1.163006e+00,1.002814,1.164832e+00,1.207580e+00
3,Q,0,23,1.333521432e-03,-0.134071,0.058145,0.192046,4.875699e-01,6.078018e-01,0.802186,5.557456e-01,5.496668e-01
3,Q,0,24,1.000000000e-03,-0.199597,0.385077,-0.350129,5.612457e-01,6.810902e-01,0.824040,6.331282e-01,7.164876e-01
3,Q,0,25,7.498942093e-04,0.022292,0.650353,-0.023562,7.937974e-01,7.845968e-01,1.011727,7.892996e-01,8.013928e-01
3,Q,0,26,5.623413252e-04,0.322370,0.724679,0.003364,5.903698e-01,6.194439e-01,0.953064,6.002205e-01,5.987463e-01
3,Q,0,27,4.216965034e-04,0.571593,0.669410,-0.128629,3.810571e-01,1.463705e+00,0.260337,6.129638e-01,6.772698e-01
3,Q,0,28,3.162277660e-04,0.742743,0.562238,0.022354,7.992938e-01,3.985830e-01,2.005338,7.477509e-01,7.406570e-01
3,Q,0,29,2.371373706e-04,0.849905,0.448857,-0.111421,6.393987e-01,8.604489e-01,0.743099,6.559880e-01,6.930838e-01
3,Q,0,30,1.778279410e-04,0.913831,0.348535,-0.270901,5.608286e-01,1.043830e+00,0.537280,5.816386e-01,6.538800e-01
3,Q,0,31,1.333521432e-04,0.950977,0.266509,-0.066615,5.771728e-01,1.053400e+00,0.547914,5.888459e-01,6.026890e-01
3,Q,1,0,1.000000000e+00,-0.000141,-0.000114,0.222827,6.422350e-02,1.813639e-01,0.354114,1.228020e-01,1.228047e-01
3,Q,1,1,7.498942093e-01,-0.000302,-0.000091,0.221565,6.416862e-02,1.403550e-01,0.457188,1.022733e-01,1.022752e-01
3,Q,1,2,5.623413252e-01,-0.000657,0.000585,-0.158497,5.872681e-02,9.394712e-02,0.625105,7.634854e-02,7.635543e-02
3,Q,1,3,4.216965034e-01,-0.000354,-0.000042,-0.334216,5.972340e-02,4.394282e-02,1.359116,5.183031e-02,5.182959e-02
3,Q,1,4,3.162277660e-01,0.000501,0.000498,-0.009273,5.028560e-02,4.823513e-02,1.042510,4.926087e-02,4.926110e-02
3,Q,1,5,2.371373706e-01,-0.000989,0.001734,-0.232704,4.976675e-02,1.085704e-01,0.458383,7.919764e-02,7.922731e-02
3,Q,1,6,1.778279410e-01,-0.000637,0.000035,0.267378,4.036326e-02,6.797874e-02,0.593763,5.417979e-02,5.417930e-02
3,Q,1,7,1.333521432e-01,-0.000775,0.000062,-0.108085,5.944710e-02,5.126561e-02,1.159590,5.535319e-02,5.535356e-02
3,Q,1,8,1.000000000e-01,0.002108,0.001763,0.304505,1.350046e-01,1.332879e-01,1.012880,1.341481e-01,1.340761e-01
3,Q,1,9,7.498942093e-02,-0.002202,0.000644,0.080929,3.939517e-02,5.533849e-02,0.711895,4.738438e-02,4.738195e-02
3,Q,1,10,5.623413252e-02,-0.004023,0.006479,0.079582,9.582326e-02,8.266160e-02,1.159223,8.921596e-02,8.917006e-02
3,Q,1,11,4.216965034e-02,-0.000137,0.011576,0.185906,1.793593e-01,1.281653e-01,1.399437,1.537588e-01,1.534325e-01
3,Q,1,12,3.162277660e-02,-0.005526,0.013351,0.203580,1.530367e-01,1.360777e-01,1.124627,1.445103e-01,1.441181e-01
3,Q,1,13,2.371373706e-02,0.002145,0.020309,-0.314849,7.210154e-02,6.981080e-02,1.032814,7.095863e-02,7.141227e-02
3,Q,1,14,1.778279410e-02,-0.007991,0.025063,0.138088,1.145590e-01,1.475674e-01,0.776316,1.311951e-01,1.307451e-01
3,Q,1,15,1.333521432e-02,-0.017483,0.024473,0.112336,1.365127e-01,1.969406e-01,0.693167,1.672549e-01,1.668041e-01
3,Q,1,16,1.000000000e-02,-0.003392,0.048624,-0.177261,1.967182e-01,2.755589e-01,0.713888,2.362723e-01,2.382790e-01
3,Q,1,17,7.498942093e-03,-0.021037,0.007504,-0.073121,1.646924e-01,2.885380e-01,0.570782,2.279179e-01,2.280375e-01
3,Q,1,18,5.623413252e-03,-0.037860,0.065093,-0.154802,3.289614e-01,5.263292e-01,0.625011,4.313815e-01,4.355743e-01
3,Q,1,19,4.216965034e-03,-0.058139,0.058002,-0.384974,8.595552e-02,5.073980e-01,0.169405,3.089279e-01,3.135911e-01
3,Q,1,20,3.162277660e-03,0.029071,0.005782,0.515122,7.799623e-01,3.842452e-01,2.029856,5.878557e-01,5.862252e-01
3,Q,1,21,2.371373706e-03,-0.029757,0.201586,0.542147,6.392576e-01,1.011402e-01,6.320507,3.621926e-01,3.344033e-01
3,Q,1,22,1.778279410e-03,0.115461,0.063392,-0.513828,6.852905e-01,1.096971e+00,0.624712,8.673640e-01,8.956056e-01
3,Q,1,23,1.333521432e-03,-0.134071,0.058145,-0.013873,3.588998e-01,9.834580e-01,0.364937,7.130463e-01,7.135255e-01
3,Q,1,24,1.000000000e-03,-0.199597,0.385077,-0.029618,6.367428e-01,7.395922e-01,0.860938,6.984317e-01,7.062585e-01
3,Q,1,25,7.498942093e-04,0.022292,0.650353,-0.233794,4.496370e-01,1.390157e+00,0.323443,9.094140e-01,1.029625e+00
3,Q,1,26,5.623413252e-04,0.322370,0.724679,0.437242,5.823135e-01,6.162880e-01,0.944872,5.938246e-01,4.040063e-01
3,Q,1,27,4.216965034e-04,0.571593,0.669410,-0.192227,3.755015e-01,1.004840e+00,0.373693,5.103079e-01,5.893506e-01
3,Q,1,28,3.162277660e-04,0.742743,0.562238,-0.231264,5.144961e-01,2.123021e+00,0.242341,7.213985e-01,8.572911e-01
3,Q,1,29,2.371373706e-04,0.849905,0.448857,0.155761,4.407423e-01,8.527859e-01,0.516826,4.716652e-01,4.288025e-01
3,Q,1,30,1.778279410e-04,0.913831,0.348535,0.163288,4.124478e-01,6.509959e-01,0.633564,4.227256e-01,3.932356e-01
3,Q,1,31,1.333521432e-04,0.950977,0.266509,0.430477,4.271287e-01,4.572520e-01,0.934121,4.278671e-01,3.771657e-01
3,Q,2,0,1.000000000e+00,-0.000141,-0.000114,0.144968,1.978530e-01,1.804315e-01,1.096555,1.891410e-01,1.891442e-01
3,Q,2,1,7.498942093e-01,-0.000302,-0.000091,-0.056974,2.296680e-01,3.046914e-01,0.753773,2.671910e-01,2.671896e-01
3,Q,2,2,5.623413252e-01,-0.000657,0.000585,-0.034357,2.585469e-01,2.214005e-01,1.167779,2.399615e-01,2.399663e-01
3,Q,2,3,4.216965034e-01,-0.000354,-0.000042,-0.108923,2.002331e-01,3.719824e-01,0.538287,2.861382e-01,2.861369e-01
3,Q,2,4,3.162277660e-01,0.000501,0.000498,-0.086062,4.876296e-01,3.262125e-01,1.494822,4.069614e-01,4.069785e-01
3,Q,2,5,2.371373706e-01,-0.000989,0.001734,0.109367,4.544443e-01,3.485741e-01,1.303724,4.014569e-01,4.013814e-01
3,Q,2,6,1.778279410e-01,-0.000637,0.000035,0.196152,4.224964e-01,4.434586e-01,0.952730,4.329842e-01,4.329812e-01
3,Q,2,7,1.333521432e-01,-0.000775,0.000062,0.285119,5.803064e-01,6.859555e-01,0.845983,6.331719e-01,6.331607e-01
3,Q,2,8,1.000000000e-01,0.002108,0.001763,0.084219,3.832986e-01,3.821484e-01,1.003010,3.827247e-01,3.826679e-01
3,Q,2,9,7.498942093e-02,-0.002202,0.000644,-0.082095,7.269861e-01,7.205304e-01,1.008960,7.237511e-01,7.237894e-01
3,Q,2,10,5.623413252e-02,-0.004023,0.006479,-0.004467,5.461539e-01,5.104388e-01,1.069969,5.282245e-01,5.282398e-01
3,Q,2,11,4.216965034e-02,-0.000137,0.011576,-0.098374,3.186636e-01,3.792793e-01,0.840182,3.489756e-01,3.493715e-01
3,Q,2,12,3.162277660e-02,-0.005526,0.013351,-0.115894,4.055301e-01,5.776051e-01,0.702089,4.920430e-01,4.927918e-01
3,Q,2,13,2.371373706e-02,0.002145,0.020309,-0.290999,1.209602e+00,3.385767e-01,3.572608,7.750236e-01,7.788056e-01
3,Q,2,14,1.778279410e-02,-0.007991,0.025063,0.324812,4.468397e-01,4.031422e-01,1.108392,4.248164e-01,4.213612e-01
3,Q,2,15,1.333521432e-02,-0.017483,0.024473,-0.185419,1.973048e-01,4.537541e-01,0.434828,3.277712e-01,3.291290e-01
3,Q,2,16,1.000000000e-02,-0.003392,0.048624,-0.088287,2.408479e-01,4.043572e-01,0.595632,3.228799e-01,3.242195e-01
3,Q,2,17,7.498942093e-03,-0.021037,0.007504,0.189635,1.095016e-01,5.442848e-01,0.201184,3.314665e-01,3.311191e-01
3,Q,2,18,5.623413252e-03,-0.037860,0.065093,0.153801,2.759561e-01,4.472684e-01,0.616981,3.648552e-01,3.613380e-01
3,Q,2,19,4.216965034e-03,-0.058139,0.058002,-0.275431,1.397820e-01,1.284216e+00,0.108846,7.452673e-01,7.520359e-01
3,Q,2,20,3.162277660e-03,0.029071,0.005782,0.295245,3.614811e-01,1.861698e-01,1.941674,2.763737e-01,2.759308e-01
3,Q,2,21,2.371373706e-03,-0.029757,0.201586,0.355937,5.620581e-01,7.979112e-02,7.044119,3.137492e-01,2.985542e-01
3,Q,2,22,1.778279410e-03,0.115461,0.063392,-0.239477,3.770597e-01,4.124199e-01,0.914262,3.926984e-01,3.986850e-01
3,Q,2,23,1.333521432e-03,-0.134071,0.058145,0.115445,1.851148e-01,3.451807e-01,0.536284,2.758778e-01,2.741810e-01
3,Q,2,24,1.000000000e-03,-0.199597,0.385077,-0.266221,2.711223e-01,1.883493e-01,1.439465,2.214752e-01,2.446414e-01
3,Q,2,25,7.498942093e-04,0.022292,0.650353,0.176572,2.930505e-01,1.763883e-01,1.661394,2.360197e-01,2.099115e-01
3,Q,2,26,5.623413252e-04,0.322370,0.724679,-0.015053,2.835829e-01,2.233499e-01,1.269680,2.631751e-01,2.659205e-01
3,Q,2,27,4.216965034e-04,0.571593,0.669410,0.073501,2.493172e-01,3.346592e-01,0.744988,2.675977e-01,2.533854e-01
3,Q,2,28,3.162277660e-04,0.742743,0.562238,-0.147665,3.053742e-01,2.565665e-01,1.190234,2.990962e-01,3.223350e-01
3,Q,2,29,2.371373706e-04,0.849905,0.448857,-0.200360,1.767624e-01,2.879318e-01,0.613904,1.851054e-01,2.053943e-01
3,Q,2,30,1.778279410e-04,0.913831,0.348535,-0.072479,1.508659e-01,2.762734e-01,0.546075,1.562691e-01,1.614264e-01
3,Q,2,31,1.333521432e-04,0.950977,0.266509,-0.011506,2.234776e-01,3.578192e-01,0.624555,2.267706e-01,2.276377e-01
3,Q,3,0,1.000000000e+00,-0.000141,-0.000114,0.277286,2.897202e-01,3.635005e-01,0.797028,3.266155e-01,3.266258e-01
3,Q,3,1,7.498942093e-01,-0.000302,-0.000091,0.109158,3.756396e-01,6.171326e-01,0.608685,4.964225e-01,4.964273e-01
3,Q,3,2,5.623413252e-01,-0.000657,0.000585,-0.061701,3.854934e-01,5.262123e-01,0.732582,4.558991e-01,4.559153e-01
3,Q,3,3,4.216965034e-01,-0.000354,-0.000042,-0.142941,4.443150e-01,5.082034e-01,0.874286,4.762705e-01,4.762677e-01
3,Q,3,4,3.162277660e-01,0.000501,0.000498,0.075032,3.589162e-01,3.479932e-01,1.031389,3.534574e-01,3.534442e-01
3,Q,3,5,2.371373706e-01,-0.000989,0.001734,-0.054273,6.265269e-01,4.800796e-01,1.305048,5.532308e-01,5.532824e-01
3,Q,3,6,1.778279410e-01,-0.000637,0.000035,0.081228,4.531313e-01,5.649992e-01,0.802003,5.091009e-01,5.090994e-01
3,Q,3,7,1.333521432e-01,-0.000775,0.000062,-0.008205,6.701990e-01,3.065953e-01,2.185940,4.882562e-01,4.882564e-01
3,Q,3,8,1.000000000e-01,0.002108,0.001763,-0.082872,8.138543e-01,4.627468e-01,1.758747,6.386706e-01,6.387602e-01
3,Q,3,9,7.498942093e-02,-0.002202,0.000644,0.138124,1.225201e+00,4.372906e-01,2.801801,8.303786e-01,8.303135e-01
3,Q,3,10,5.623413252e-02,-0.004023,0.006479,0.261093,7.961597e-01,5.211299e-01,1.527757,6.580916e-01,6.570019e-01
3,Q,3,11,4.216965034e-02,-0.000137,0.011576,-0.248907,4.141108e-01,6.601759e-01,0.627273,5.371602e-01,5.386668e-01
3,Q,3,12,3.162277660e-02,-0.005526,0.013351,-0.271722,4.499034e-01,1.064666e+00,0.422577,7.589834e-01,7.614941e-01
3,Q,3,13,2.371373706e-02,0.002145,0.020309,0.122805,6.226538e-01,3.696474e-01,1.684453,4.964220e-01,4.952255e-01
3,Q,3,14,1.778279410e-02,-0.007991,0.025063,-0.012749,7.143948e-01,6.301672e-01,1.133659,6.719445e-01,6.721589e-01
3,Q,3,15,1.333521432e-02,-0.017483,0.024473,-0.028573,3.260852e-01,6.476937e-01,0.503456,4.897008e-01,4.900222e-01
3,Q,3,16,1.000000000e-02,-0.003392,0.048624,0.056984,2.876348e-01,5.516717e-01,0.521388,4.201011e-01,4.189973e-01
3,Q,3,17,7.498942093e-03,-0.021037,0.007504,0.158275,1.832266e-01,6.007214e-01,0.305011,3.963655e-01,3.959714e-01
3,Q,3,18,5.623413252e-03,-0.037860,0.065093,0.185374,3.096222e-01,4.571126e-01,0.677343,3.861594e-01,3.816198e-01
3,Q,3,19,4.216965034e-03,-0.058139,0.058002,-0.196603,1.390335e-01,1.377786e+00,0.100911,7.944199e-01,7.994108e-01
3,Q,3,20,3.162277660e-03,0.029071,0.005782,-0.028731,3.986363e-01,3.291919e-01,1.210954,3.649235e-01,3.649837e-01
3,Q,3,21,2.371373706e-03,-0.029757,0.201586,0.235025,4.010371e-01,7.731161e-02,5.187282,2.343578e-01,2.260155e-01
3,Q,3,22,1.778279410e-03,0.115461,0.063392,0.169669,2.506139e-01,4.046647e-01,0.619312,3.187458e-01,3.153206e-01
3,Q,3,23,1.333521432e-03,-0.134071,0.058145,-0.196971,4.345179e-01,5.601087e-01,0.775774,5.057323e-01,5.113824e-01
3,Q,3,24,1.000000000e-03,-0.199597,0.385077,0.098357,2.447533e-01,3.270962e-01,0.748261,2.941425e-01,2.834259e-01
3,Q,3,25,7.498942093e-04,0.022292,0.650353,0.029167,3.130789e-01,3.255317e-01,0.961746,3.191665e-01,3.131108e-01
3,Q,3,26,5.623413252e-04,0.322370,0.724679,0.007610,3.927321e-01,3.922483e-01,1.001234,3.925682e-01,3.904037e-01
3,Q,3,27,4.216965034e-04,0.571593,0.669410,0.155121,4.638458e-01,3.550329e-01,1.306487,4.405377e-01,3.983986e-01
3,Q,3,28,3.162277660e-04,0.742743,0.562238,-0.243153,4.802795e-01,2.235097e-01,2.148808,4.472515e-01,4.920430e-01
3,Q,3,29,2.371373706e-04,0.849905,0.448857,0.025258,2.920100e-01,5.067242e-01,0.576270,3.081238e-01,3.037627e-01
3,Q,3,30,1.778279410e-04,0.913831,0.348535,-0.288679,4.143442e-01,3.980086e-01,1.041043,4.136404e-01,4.544994e-01
3,Q,3,31,1.333521432e-04,0.950977,0.266509,0.444115,2.435880e-01,6.903941e-01,0.352825,2.545399e-01,2.060017e-01
3,Q,4,0,1.000000000e+00,-0.000141,-0.000114,-0.091585,2.044247e-01,1.734809e-01,1.178371,1.889506e-01,1.889486e-01
3,Q,4,1,7.498942093e-01,-0.000302,-0.000091,-0.199943,3.945256e-01,6.167816e-01,0.639652,5.056871e-01,5.056781e-01
3,Q,4,2,5.623413252e-01,-0.000657,0.000585,-0.187434,4.885889e-01,1.800062e-01,2.714289,3.341962e-01,3.342287e-01
3,Q,4,3,4.216965034e-01,-0.000354,-0.000042,0.120804,1.932580e-01,4.794705e-01,0.403065,3.364149e-01,3.364165e-01
3,Q,4,4,3.162277660e-01,0.000501,0.000498,-0.032993,2.269931e-01,7.154554e-01,0.317271,4.711020e-01,4.711086e-01
3,Q,4,5,2.371373706e-01,-0.000989,0.001734,-0.024613,2.315304e-01,1.009629e+00,0.229322,6.209647e-01,6.209854e-01
3,Q,4,6,1.778279410e-01,-0.000637,0.000035,-0.222693,1.288982e+00,1.985187e-01,6.493001,7.434032e-01,7.434071e-01
3,Q,4,7,1.333521432e-01,-0.000775,0.000062,-0.007111,2.193422e-01,1.034969e+00,0.211931,6.274719e-01,6.274721e-01
3,Q,4,8,1.000000000e-01,0.002108,0.001763,0.019171,1.352889e-01,8.883483e-01,0.152293,5.110251e-01,5.110134e-01
3,Q,4,9,7.498942093e-02,-0.002202,0.000644,-0.104468,8.315501e-01,1.932888e-01,4.302113,5.117168e-01,5.117438e-01
3,Q,4,10,5.623413252e-02,-0.004023,0.006479,0.111190,1.069786e+00,4.143996e-01,2.581532,7.407745e-01,7.402948e-01
3,Q,4,11,4.216965034e-02,-0.000137,0.011576,0.038020,9.875636e-01,2.441008e-01,4.045721,6.157814e-01,6.155653e-01
3,Q,4,12,3.162277660e-02,-0.005526,0.013351,0.238204,5.752622e-01,9.064232e-01,0.634651,7.417576e-01,7.394612e-01
3,Q,4,13,2.371373706e-02,0.002145,0.020309,0.128476,7.786536e-01,1.492667e+00,0.521653,1.134895e+00,1.132082e+00
3,Q,4,14,1.778279410e-02,-0.007991,0.025063,0.021490,6.957583e-01,4.958308e-01,1.403217,5.949958e-01,5.946794e-01
3,Q,4,15,1.333521432e-02,-0.017483,0.024473,-0.057001,1.104893e+00,8.926383e-01,1.237784,9.969105e-01,9.982958e-01
3,Q,4,16,1.000000000e-02,-0.003392,0.048624,-0.114330,1.094238e+00,9.966577e-01,1.097907,1.045282e+00,1.051088e+00
3,Q,4,17,7.498942093e-03,-0.021037,0.007504,-0.074593,2.201589e-01,8.341703e-01,0.263926,5.336231e-01,5.338630e-01
3,Q,4,18,5.623413252e-03,-0.037860,0.065093,-0.332356,1.745572e+00,9.232857e-01,1.890609,1.318863e+00,1.346328e+00
3,Q,4,19,4.216965034e-03,-0.058139,0.058002,-0.052385,1.259337e+00,1.173418e+00,1.073220,1.213880e+00,1.217573e+00
3,Q,4,20,3.162277660e-03,0.029071,0.005782,-0.503563,4.431515e-02,4.040159e-01,0.109687,2.189371e-01,2.193267e-01
3,Q,4,21,2.371373706e-03,-0.029757,0.201586,-0.084550,8.634817e-01,1.126458e+00,0.766546,9.988825e-01,1.015692e+00
3,Q,4,22,1.778279410e-03,0.115461,0.063392,0.062274,9.167799e-01,7.814214e-01,1.173221,8.569150e-01,8.535737e-01
3,Q,4,23,1.333521432e-03,-0.134071,0.058145,0.116663,3.279595e-01,1.756443e-01,1.867180,2.415914e-01,2.399633e-01
3,Q,4,24,1.000000000e-03,-0.199597,0.385077,0.041550,1.151372e+00,1.116935e+00,1.030831,1.130717e+00,1.112573e+00
3,Q,4,25,7.498942093e-04,0.022292,0.650353,-0.032786,6.338634e-01,1.566147e+00,0.404728,1.089614e+00,1.110859e+00
3,Q,4,26,5.623413252e-04,0.322370,0.724679,-0.023034,1.707287e+00,1.381600e+00,1.235732,1.596939e+00,1.622576e+00
3,Q,4,27,4.216965034e-04,0.571593,0.669410,-0.025436,1.074483e+00,1.512444e-01,7.104284,8.767224e-01,8.835863e-01
3,Q,4,28,3.162277660e-04,0.742743,0.562238,0.177793,1.330720e+00,1.197525e+00,1.111225,1.313587e+00,1.187398e+00
3,Q,4,29,2.371373706e-04,0.849905,0.448857,0.003294,7.618849e-01,5.941293e-01,1.282355,7.492953e-01,7.483005e-01
3,Q,4,30,1.778279410e-04,0.913831,0.348535,-0.178540,1.366261e+00,8.753410e-01,1.560833,1.345110e+00,1.413161e+00
3,Q,4,31,1.333521432e-04,0.950977,0.266509,0.059809,9.962955e-02,1.313324e+00,0.075861,1.293792e-01,1.236134e-01
3,Q,5,0,1.000000000e+00,-0.000141,-0.000114,-0.220274,3.641150e-01,5.237486e-01,0.695209,4.439431e-01,4.439321e-01
3,Q,5,1,7.498942093e-01,-0.000302,-0.000091,-0.221415,4.641805e-01,2.593858e-01,1.789537,3.617523e-01,3.617452e-01
3,Q,5,2,5.623413252e-01,-0.000657,0.000585,-0.138059,4.188287e-01,4.244811e-01,0.986684,4.216568e-01,4.216908e-01
3,Q,5,3,4.216965034e-01,-0.000354,-0.000042,0.143317,2.994276e-01,3.602056e-01,0.831268,3.298274e-01,3.298293e-01
3,Q,5,4,3.162277660e-01,0.000501,0.000498,-0.072558,3.140612e-01,3.011212e-01,1.042973,3.075944e-01,3.076056e-01
3,Q,5,5,2.371373706e-01,-0.000989,0.001734,0.024336,5.506165e-01,4.080051e-01,1.349533,4.792402e-01,4.792202e-01
