layer,stream,head,band,theta_k,C_k,S_k,rho,sigma1_sq,sigma2_sq,var_ratio,rope_var_rho0,rope_var_full
1,Q,1,2,5.623413252e-01,-0.000657,0.000585,0.312054,4.444331e-01,2.143812e-01,2.073097,3.293315e-01,3.292752e-01
1,Q,1,3,4.216965034e-01,-0.000354,-0.000042,0.255206,5.731056e-01,4.534415e-01,1.263902,5.132523e-01,5.132578e-01
1,Q,1,4,3.162277660e-01,0.000501,0.000498,-0.327490,2.704194e-01,5.725828e-01,0.472280,4.214255e-01,4.214896e-01
1,Q,1,5,2.371373706e-01,-0.000989,0.001734,0.146854,6.660886e-01,1.576473e-01,4.225182,4.116164e-01,4.115339e-01
1,Q,1,6,1.778279410e-01,-0.000637,0.000035,-0.125956,6.328553e-01,1.884266e-01,3.358630,4.104995e-01,4.105010e-01
1,Q,1,7,1.333521432e-01,-0.000775,0.000062,0.061508,3.952822e-01,1.264983e-01,3.124803,2.607861e-01,2.607852e-01
1,Q,1,8,1.000000000e-01,0.002108,0.001763,-0.045329,2.795342e-01,1.891699e-01,1.477688,2.344473e-01,2.344657e-01
1,Q,1,9,7.498942093e-02,-0.002202,0.000644,0.100398,4.898848e-01,1.216312e-01,4.027623,3.053526e-01,3.053368e-01
1,Q,1,10,5.623413252e-02,-0.004023,0.006479,0.070563,1.834805e-01,2.591365e-01,0.708046,2.214606e-01,2.213610e-01
1,Q,1,11,4.216965034e-02,-0.000137,0.011576,-0.272086,2.116735e-01,2.601945e-01,0.813521,2.359373e-01,2.366765e-01
1,Q,1,12,3.162277660e-02,-0.005526,0.013351,0.035432,1.614842e-01,2.029255e-01,0.795781,1.823193e-01,1.822337e-01
1,Q,1,13,2.371373706e-02,0.002145,0.020309,0.261117,2.879216e-01,3.184529e-01,0.904126,3.031545e-01,3.015488e-01
1,Q,1,14,1.778279410e-02,-0.007991,0.025063,-0.071635,1.873933e-01,5.335824e-01,0.351198,3.618710e-01,3.624387e-01
1,Q,1,15,1.333521432e-02,-0.017483,0.024473,-0.292254,3.550759e-01,3.337383e-01,1.063935,3.442206e-01,3.466827e-01
1,Q,1,16,1.000000000e-02,-0.003392,0.048624,-0.280983,2.841952e-01,1.748513e-01,1.625354,2.293378e-01,2.323834e-01
1,Q,1,17,7.498942093e-03,-0.021037,0.007504,-0.152648,1.231665e-01,2.480040e-01,0.496631,1.868984e-01,1.870986e-01
1,Q,1,18,5.623413252e-03,-0.037860,0.065093,0.054729,1.584865e-01,1.415912e-01,1.119325,1.497190e-01,1.491854e-01
1,Q,1,19,4.216965034e-03,-0.058139,0.058002,0.158371,3.545625e-01,5.727314e-02,6.190730,1.972757e-01,1.959667e-01
1,Q,1,20,3.162277660e-03,0.029071,0.005782,-0.172891,2.323594e-01,3.268422e-01,0.710922,2.782274e-01,2.785029e-01
1,Q,1,21,2.371373706e-03,-0.029757,0.201586,0.019327,1.722546e-01,4.455937e-01,0.386573,3.129910e-01,3.119116e-01
1,Q,1,22,1.778279410e-03,0.115461,0.063392,0.532127,2.053806e-01,4.080927e-02,5.032694,1.325957e-01,1.295075e-01
1,Q,1,23,1.333521432e-03,-0.134071,0.058145,0.175975,1.871993e-01,1.685383e-01,1.110722,1.766179e-01,1.748004e-01
1,Q,1,24,1.000000000e-03,-0.199597,0.385077,-0.012552,2.699768e-01,1.655406e-01,1.630879,2.073361e-01,2.083579e-01
1,Q,1,25,7.498942093e-04,0.022292,0.650353,-0.103499,1.484081e-01,1.605672e-01,0.924274,1.543521e-01,1.647428e-01
1,Q,1,26,5.623413252e-04,0.322370,0.724679,-0.085926,2.458613e-01,2.937092e-01,0.837091,2.620729e-01,2.788059e-01
1,Q,1,27,4.216965034e-04,0.571593,0.669410,-0.115371,1.169944e-01,1.278046e-01,0.915416,1.193100e-01,1.287537e-01
1,Q,1,28,3.162277660e-04,0.742743,0.562238,0.040407,3.454140e-01,2.478193e-01,1.393814,3.328605e-01,3.262137e-01
1,Q,1,29,2.371373706e-04,0.849905,0.448857,-0.153284,1.610600e-01,2.210779e-01,0.728522,1.655642e-01,1.785471e-01
1,Q,1,30,1.778279410e-04,0.913831,0.348535,-0.018363,2.512003e-01,2.180083e-01,1.152251,2.497702e-01,2.512679e-01
1,Q,1,31,1.333521432e-04,0.950977,0.266509,-0.300722,1.968618e-01,1.185525e-01,1.660545,1.949424e-01,2.071861e-01
1,Q,2,0,1.000000000e+00,-0.000141,-0.000114,-0.152822,3.498435e-02,2.909057e-02,1.202601,3.203705e-02,3.203649e-02
1,Q,2,1,7.498942093e-01,-0.000302,-0.000091,-0.021812,5.435787e-02,3.642521e-02,1.492315,4.538884e-02,4.538875e-02
1,Q,2,2,5.623413252e-01,-0.000657,0.000585,-0.044148,4.347769e-02,3.438060e-02,1.264600,3.892616e-02,3.892716e-02
1,Q,2,3,4.216965034e-01,-0.000354,-0.000042,-0.181210,3.690522e-02,4.760948e-02,0.775165,4.225925e-02,4.225893e-02
1,Q,2,4,3.162277660e-01,0.000501,0.000498,-0.023187,4.994167e-02,3.457215e-02,1.444563,4.226076e-02,4.226124e-02
1,Q,2,5,2.371373706e-01,-0.000989,0.001734,0.135723,6.610657e-02,7.532835e-02,0.877579,7.072203e-02,7.070541e-02
1,Q,2,6,1.778279410e-01,-0.000637,0.000035,-0.046023,4.847740e-02,3.824287e-02,1.267619,4.335688e-02,4.335695e-02
1,Q,2,7,1.333521432e-01,-0.000775,0.000062,-0.017355,5.857063e-02,8.497602e-02,0.689261,7.178356e-02,7.178363e-02
1,Q,2,8,1.000000000e-01,0.002108,0.001763,-0.038968,7.012385e-02,1.033798e-01,0.678313,8.671677e-02,8.672262e-02
1,Q,2,9,7.498942093e-02,-0.002202,0.000644,0.084021,7.101195e-02,1.396022e-01,0.508673,1.053826e-01,1.053772e-01
1,Q,2,10,5.623413252e-02,-0.004023,0.006479,-0.326858,1.398153e-01,1.182116e-01,1.182754,1.289700e-01,1.292423e-01
1,Q,2,11,4.216965034e-02,-0.000137,0.011576,-0.236773,2.151379e-01,3.275051e-01,0.656900,2.713292e-01,2.720568e-01
1,Q,2,12,3.162277660e-02,-0.005526,0.013351,-0.147985,1.456355e-01,2.460999e-01,0.591774,1.961452e-01,1.965193e-01
1,Q,2,13,2.371373706e-02,0.002145,0.020309,0.105174,2.246391e-01,1.941219e-01,1.157206,2.094132e-01,2.089672e-01
1,Q,2,14,1.778279410e-02,-0.007991,0.025063,-0.102247,3.097377e-01,2.253251e-01,1.374626,2.671941e-01,2.678711e-01
1,Q,2,15,1.333521432e-02,-0.017483,0.024473,-0.110709,2.543943e-01,2.271185e-01,1.120095,2.405180e-01,2.411692e-01
1,Q,2,16,1.000000000e-02,-0.003392,0.048624,-0.045214,3.392956e-01,2.008589e-01,1.689224,2.698425e-01,2.704164e-01
1,Q,2,17,7.498942093e-03,-0.021037,0.007504,0.294958,6.707439e-02,2.264494e-01,0.296200,1.484383e-01,1.481655e-01
1,Q,2,18,5.623413252e-03,-0.037860,0.065093,-0.195718,3.747615e-01,4.137839e-01,0.905694,3.950114e-01,4.000282e-01
1,Q,2,19,4.216965034e-03,-0.058139,0.058002,-0.140586,2.558477e-01,1.186448e-01,2.156417,1.832578e-01,1.846785e-01
1,Q,2,20,3.162277660e-03,0.029071,0.005782,0.058030,2.241402e-01,5.156388e-01,0.434685,3.656524e-01,3.655384e-01
1,Q,2,21,2.371373706e-03,-0.029757,0.201586,-0.196120,2.923214e-01,3.474065e-01,0.841439,3.206835e-01,3.332824e-01
1,Q,2,22,1.778279410e-03,0.115461,0.063392,0.306234,3.126744e-01,7.331480e-02,4.264820,2.068130e-01,2.038738e-01
1,Q,2,23,1.333521432e-03,-0.134071,0.058145,-0.434565,8.328956e-01,5.651052e-01,1.473877,6.810490e-01,6.983841e-01
1,Q,2,24,1.000000000e-03,-0.199597,0.385077,-0.337763,3.403743e-01,4.459208e-01,0.763307,4.036809e-01,4.543527e-01
1,Q,2,25,7.498942093e-04,0.022292,0.650353,-0.338494,5.971280e-01,2.806885e-01,2.127369,4.424353e-01,5.325603e-01
1,Q,2,26,5.623413252e-04,0.322370,0.724679,0.082494,7.235423e-01,2.114081e-01,3.422491,5.500235e-01,5.266427e-01
1,Q,2,27,4.216965034e-04,0.571593,0.669410,0.341137,1.273812e-01,3.162896e-01,0.402736,1.678460e-01,1.220089e-01
1,Q,2,28,3.162277660e-04,0.742743,0.562238,0.309545,4.812891e-01,3.449066e-01,1.395419,4.637464e-01,3.928380e-01
1,Q,2,29,2.371373706e-04,0.849905,0.448857,0.162949,4.941213e-01,2.292503e-01,2.155379,4.742433e-01,4.496265e-01
1,Q,2,30,1.778279410e-04,0.913831,0.348535,-0.275319,6.556682e-01,3.622105e-01,1.810185,6.430247e-01,6.897880e-01
1,Q,2,31,1.333521432e-04,0.950977,0.266509,-0.535707,7.348721e-01,1.174230e-01,6.258330,7.197374e-01,7.616768e-01
1,Q,3,0,1.000000000e+00,-0.000141,-0.000114,-0.385920,5.808713e-02,7.299633e-02,0.795754,6.554278e-02,6.553990e-02
1,Q,3,1,7.498942093e-01,-0.000302,-0.000091,-0.261707,1.702854e-01,9.647177e-02,1.765132,1.333675e-01,1.333644e-01
1,Q,3,2,5.623413252e-01,-0.000657,0.000585,0.165512,1.510764e-01,3.978904e-01,0.379694,2.745645e-01,2.745408e-01
1,Q,3,3,4.216965034e-01,-0.000354,-0.000042,0.183352,2.371182e-01,2.252376e-01,1.052747,2.311758e-01,2.311776e-01
1,Q,3,4,3.162277660e-01,0.000501,0.000498,-0.371848,3.510528e-01,3.730522e-01,0.941029,3.620470e-01,3.621140e-01
1,Q,3,5,2.371373706e-01,-0.000989,0.001734,0.351888,5.599751e-01,3.330418e-01,1.681396,4.463962e-01,4.461326e-01
1,Q,3,6,1.778279410e-01,-0.000637,0.000035,0.281099,6.059772e-01,2.584958e-01,2.344244,4.321259e-01,4.321219e-01
1,Q,3,7,1.333521432e-01,-0.000775,0.000062,0.122512,3.883948e-01,3.168499e-01,1.225801,3.525946e-01,3.525919e-01
1,Q,3,8,1.000000000e-01,0.002108,0.001763,0.003697,4.676604e-01,3.157991e-01,1.480879,3.918898e-01,3.918872e-01
1,Q,3,9,7.498942093e-02,-0.002202,0.000644,-0.044267,3.709713e-01,3.917112e-01,0.947053,3.813641e-01,3.813750e-01
1,Q,3,10,5.623413252e-02,-0.004023,0.006479,-0.318149,5.619835e-01,5.903240e-01,0.951991,5.762107e-01,5.773981e-01
1,Q,3,11,4.216965034e-02,-0.000137,0.011576,-0.138864,3.856648e-01,4.625101e-01,0.833852,4.240927e-01,4.247717e-01
1,Q,3,12,3.162277660e-02,-0.005526,0.013351,-0.008016,3.271627e-01,6.155249e-01,0.531518,4.721405e-01,4.721885e-01
1,Q,3,13,2.371373706e-02,0.002145,0.020309,-0.246549,6.578528e-01,4.393044e-01,1.497487,5.488130e-01,5.515047e-01
1,Q,3,14,1.778279410e-02,-0.007991,0.025063,0.143524,3.281114e-01,3.510981e-01,0.934529,3.396966e-01,3.384757e-01
1,Q,3,15,1.333521432e-02,-0.017483,0.024473,0.143805,6.583087e-01,5.666931e-01,1.161667,6.117000e-01,6.095505e-01
1,Q,3,16,1.000000000e-02,-0.003392,0.048624,0.095647,3.731861e-01,2.666028e-01,1.399784,3.197137e-01,3.182467e-01
1,Q,3,17,7.498942093e-03,-0.021037,0.007504,0.040764,1.219850e-01,3.380181e-01,0.360883,2.322739e-01,2.322118e-01
1,Q,3,18,5.623413252e-03,-0.037860,0.065093,0.091804,2.100484e-01,3.576039e-01,0.587377,2.866193e-01,2.849816e-01
1,Q,3,19,4.216965034e-03,-0.058139,0.058002,-0.323650,5.477432e-01,1.515200e-01,3.614988,3.381136e-01,3.435216e-01
1,Q,3,20,3.162277660e-03,0.029071,0.005782,0.119042,3.586683e-01,3.234853e-01,1.108762,3.415882e-01,3.413538e-01
1,Q,3,21,2.371373706e-03,-0.029757,0.201586,0.022995,2.578773e-01,5.714730e-01,0.451250,4.193410e-01,4.175615e-01
1,Q,3,22,1.778279410e-03,0.115461,0.063392,0.484518,2.121014e-01,8.180217e-02,2.592859,1.544741e-01,1.504283e-01
1,Q,3,23,1.333521432e-03,-0.134071,0.058145,-0.443434,4.867770e-01,3.675258e-01,1.324470,4.191574e-01,4.300630e-01
1,Q,3,24,1.000000000e-03,-0.199597,0.385077,-0.035857,3.807362e-01,2.469559e-01,1.541717,3.004950e-01,3.047289e-01
1,Q,3,25,7.498942093e-04,0.022292,0.650353,-0.046874,2.878864e-01,1.755583e-01,1.639834,2.329743e-01,2.398276e-01
1,Q,3,26,5.623413252e-04,0.322370,0.724679,-0.021247,2.966391e-01,4.360054e-01,0.680356,3.438585e-01,3.493960e-01
1,Q,3,27,4.216965034e-04,0.571593,0.669410,-0.016155,1.748132e-01,2.307817e-01,0.757483,1.868018e-01,1.889739e-01
1,Q,3,28,3.162277660e-04,0.742743,0.562238,0.193453,3.148100e-01,2.457491e-01,1.281022,3.059268e-01,2.756739e-01
1,Q,3,29,2.371373706e-04,0.849905,0.448857,0.084833,3.090668e-01,2.151309e-01,1.436645,3.020172e-01,2.921985e-01
1,Q,3,30,1.778279410e-04,0.913831,0.348535,-0.007574,2.666722e-01,2.965699e-01,0.899188,2.679603e-01,2.687027e-01
1,Q,3,31,1.333521432e-04,0.950977,0.266509,-0.241940,3.202682e-01,1.816767e-01,1.762847,3.168711e-01,3.324246e-01
1,Q,4,0,1.000000000e+00,-0.000141,-0.000114,-0.587831,4.181333e-01,3.414091e-01,1.224728,3.797658e-01,3.797404e-01
1,Q,4,1,7.498942093e-01,-0.000302,-0.000091,0.180181,3.058924e-01,2.013437e-01,1.519255,2.536023e-01,2.536064e-01
1,Q,4,2,5.623413252e-01,-0.000657,0.000585,0.177971,4.018208e-01,3.425654e-01,1.172975,3.721736e-01,3.721350e-01
1,Q,4,3,4.216965034e-01,-0.000354,-0.000042,-0.013235,1.163561e-01,2.772391e-01,0.419696,1.968260e-01,1.968260e-01
1,Q,4,4,3.162277660e-01,0.000501,0.000498,0.065471,2.821215e-01,3.322899e-01,0.849022,3.071932e-01,3.071832e-01
1,Q,4,5,2.371373706e-01,-0.000989,0.001734,-0.077917,2.771749e-01,2.782690e-01,0.996068,2.777225e-01,2.777600e-01
1,Q,4,6,1.778279410e-01,-0.000637,0.000035,-0.124725,5.267064e-01,2.908412e-01,1.810976,4.086987e-01,4.087004e-01
1,Q,4,7,1.333521432e-01,-0.000775,0.000062,-0.036728,3.468654e-01,1.498930e-01,2.314088,2.483028e-01,2.483034e-01
1,Q,4,8,1.000000000e-01,0.002108,0.001763,-0.050356,2.599232e-01,3.630278e-01,0.715987,3.113669e-01,3.113941e-01
1,Q,4,9,7.498942093e-02,-0.002202,0.000644,-0.031901,4.249363e-01,3.230679e-01,1.315316,3.738899e-01,3.738975e-01
1,Q,4,10,5.623413252e-02,-0.004023,0.006479,-0.088040,2.634016e-01,2.711887e-01,0.971285,2.673108e-01,2.674633e-01
1,Q,4,11,4.216965034e-02,-0.000137,0.011576,0.356200,2.879137e-01,4.804177e-01,0.599299,3.841789e-01,3.826453e-01
1,Q,4,12,3.162277660e-02,-0.005526,0.013351,0.073392,3.037965e-01,4.318501e-01,0.703477,3.681771e-01,3.678222e-01
1,Q,4,13,2.371373706e-02,0.002145,0.020309,0.118262,2.410742e-01,5.905668e-01,0.408208,4.154456e-01,4.145394e-01
1,Q,4,14,1.778279410e-02,-0.007991,0.025063,-0.160965,3.092186e-01,2.657157e-01,1.163720,2.872933e-01,2.884497e-01
1,Q,4,15,1.333521432e-02,-0.017483,0.024473,-0.010126,2.598656e-01,2.375541e-01,1.093922,2.485148e-01,2.485764e-01
1,Q,4,16,1.000000000e-02,-0.003392,0.048624,0.139257,3.061184e-01,2.907609e-01,1.052818,2.984136e-01,2.963935e-01
1,Q,4,17,7.498942093e-03,-0.021037,0.007504,-0.158700,1.766809e-01,4.769659e-01,0.370427,3.299820e-01,3.303277e-01
1,Q,4,18,5.623413252e-03,-0.037860,0.065093,-0.082410,2.309573e-01,3.009793e-01,0.767353,2.672938e-01,2.687082e-01
1,Q,4,19,4.216965034e-03,-0.058139,0.058002,0.056099,1.016418e+00,7.432782e-02,13.674803,5.179869e-01,5.170926e-01
1,Q,4,20,3.162277660e-03,0.029071,0.005782,0.332701,4.618708e-01,4.205281e-01,1.098311,4.418004e-01,4.409527e-01
1,Q,4,21,2.371373706e-03,-0.029757,0.201586,0.098026,2.722764e-01,4.692972e-01,0.580179,3.737181e-01,3.666545e-01
1,Q,4,22,1.778279410e-03,0.115461,0.063392,0.690792,2.914214e-01,5.746574e-02,5.071219,1.879500e-01,1.822830e-01
1,Q,4,23,1.333521432e-03,-0.134071,0.058145,-0.074898,3.307003e-01,4.829188e-01,0.684795,4.170135e-01,4.187539e-01
1,Q,4,24,1.000000000e-03,-0.199597,0.385077,0.265205,2.191337e-01,2.914942e-01,0.751760,2.625355e-01,2.367248e-01
1,Q,4,25,7.498942093e-04,0.022292,0.650353,0.122599,2.485164e-01,3.230701e-01,0.769234,2.849623e-01,2.623698e-01
1,Q,4,26,5.623413252e-04,0.322370,0.724679,0.101026,3.068419e-01,4.307017e-01,0.712423,3.488075e-01,3.221926e-01
1,Q,4,27,4.216965034e-04,0.571593,0.669410,0.011795,2.091310e-01,2.909547e-01,0.718775,2.266579e-01,2.247102e-01
1,Q,4,28,3.162277660e-04,0.742743,0.562238,0.244382,1.954559e-01,4.516717e-01,0.432739,2.284126e-01,1.875876e-01
1,Q,4,29,2.371373706e-04,0.849905,0.448857,0.089123,2.474765e-01,1.362176e-01,1.816773,2.391268e-01,2.317820e-01
1,Q,4,30,1.778279410e-04,0.913831,0.348535,-0.104573,2.695019e-01,3.024597e-01,0.891034,2.709219e-01,2.813278e-01
1,Q,4,31,1.333521432e-04,0.950977,0.266509,-0.001076,3.273645e-01,1.641680e-01,1.994082,3.233643e-01,3.234308e-01
1,Q,5,0,1.000000000e+00,-0.000141,-0.000114,-0.019815,6.255886e-01,2.517701e-01,2.484761,4.386530e-01,4.386521e-01
1,Q,5,1,7.498942093e-01,-0.000302,-0.000091,0.315457,4.062165e-01,3.793532e-01,1.070813,3.927808e-01,3.927921e-01
1,Q,5,2,5.623413252e-01,-0.000657,0.000585,0.028331,2.865630e-01,2.000050e-01,1.432779,2.432555e-01,2.432516e-01
1,Q,5,3,4.216965034e-01,-0.000354,-0.000042,0.351349,1.475851e-01,5.292621e-01,0.278851,3.384912e-01,3.384953e-01
1,Q,5,4,3.162277660e-01,0.000501,0.000498,-0.078075,8.786043e-01,2.462234e-01,3.568321,5.625721e-01,5.625902e-01
1,Q,5,5,2.371373706e-01,-0.000989,0.001734,-0.149379,2.459150e-01,4.665082e-01,0.527140,3.563207e-01,3.564084e-01
1,Q,5,6,1.778279410e-01,-0.000637,0.000035,0.226264,6.305665e-01,2.157200e-01,2.923079,4.230112e-01,4.230082e-01
1,Q,5,7,1.333521432e-01,-0.000775,0.000062,0.103346,4.494718e-01,2.239004e-01,2.007463,3.365987e-01,3.365967e-01
1,Q,5,8,1.000000000e-01,0.002108,0.001763,0.064274,1.412108e-01,4.699538e-01,0.300478,3.052359e-01,3.052067e-01
1,Q,5,9,7.498942093e-02,-0.002202,0.000644,0.075253,3.086550e-01,4.020710e-01,0.767663,3.554658e-01,3.554488e-01
1,Q,5,10,5.623413252e-02,-0.004023,0.006479,0.082224,3.878340e-01,2.411631e-01,1.608182,3.142035e-01,3.140406e-01
1,Q,5,11,4.216965034e-02,-0.000137,0.011576,0.107721,3.543184e-01,5.023828e-01,0.705276,4.283607e-01,4.278346e-01
1,Q,5,12,3.162277660e-02,-0.005526,0.013351,0.225962,2.714819e-01,4.294260e-01,0.632197,3.508903e-01,3.498603e-01
1,Q,5,13,2.371373706e-02,0.002145,0.020309,-0.239477,3.220354e-01,3.669134e-01,0.877688,3.444263e-01,3.460981e-01
1,Q,5,14,1.778279410e-02,-0.007991,0.025063,-0.045338,2.729856e-01,3.223317e-01,0.846909,2.978558e-01,2.981929e-01
1,Q,5,15,1.333521432e-02,-0.017483,0.024473,0.015886,2.592609e-01,3.477725e-01,0.745490,3.042904e-01,3.041737e-01
1,Q,5,16,1.000000000e-02,-0.003392,0.048624,0.221894,2.848703e-01,3.007887e-01,0.947078,2.928565e-01,2.896983e-01
1,Q,5,17,7.498942093e-03,-0.021037,0.007504,-0.066950,1.569074e-01,3.766338e-01,0.416605,2.690818e-01,2.692040e-01
1,Q,5,18,5.623413252e-03,-0.037860,0.065093,0.052444,3.129878e-01,2.714876e-01,1.152862,2.914521e-01,2.904570e-01
1,Q,5,19,4.216965034e-03,-0.058139,0.058002,-0.016059,8.565239e-01,6.655097e-02,12.870195,4.385733e-01,4.387957e-01
1,Q,5,20,3.162277660e-03,0.029071,0.005782,-0.050848,2.862170e-01,4.875559e-01,0.587044,3.839599e-01,3.840697e-01
1,Q,5,21,2.371373706e-03,-0.029757,0.201586,-0.189947,6.214344e-01,2.916518e-01,2.130741,4.516364e-01,4.679377e-01
1,Q,5,22,1.778279410e-03,0.115461,0.063392,0.584256,2.332068e-01,4.527014e-02,5.151449,1.500882e-01,1.462827e-01
1,Q,5,23,1.333521432e-03,-0.134071,0.058145,0.053178,3.315580e-01,2.604944e-01,1.272803,2.912624e-01,2.903537e-01
1,Q,5,24,1.000000000e-03,-0.199597,0.385077,0.171851,2.898678e-01,3.416403e-01,0.848459,3.209209e-01,3.000959e-01
1,Q,5,25,7.498942093e-04,0.022292,0.650353,0.040281,2.007570e-01,3.544285e-01,0.566424,2.758800e-01,2.688920e-01
1,Q,5,26,5.623413252e-04,0.322370,0.724679,-0.008501,2.802164e-01,3.273645e-01,0.855977,2.961909e-01,2.980567e-01
1,Q,5,27,4.216965034e-04,0.571593,0.669410,-0.123079,2.464174e-01,3.448031e-01,0.714661,2.674920e-01,2.915078e-01
1,Q,5,28,3.162277660e-04,0.742743,0.562238,0.147116,1.610493e-01,4.108569e-01,0.391984,1.931817e-01,1.719050e-01
1,Q,5,29,2.371373706e-04,0.849905,0.448857,0.091126,3.171204e-01,1.386146e-01,2.287785,3.037239e-01,2.951483e-01
1,Q,5,30,1.778279410e-04,0.913831,0.348535,-0.101417,2.522809e-01,3.397256e-01,0.742602,2.560484e-01,2.663966e-01
1,Q,5,31,1.333521432e-04,0.950977,0.266509,-0.099468,2.901104e-01,1.957594e-01,1.481975,2.877977e-01,2.941151e-01
1,Q,6,0,1.000000000e+00,-0.000141,-0.000114,0.010739,1.583113e-01,1.262125e-01,1.254324,1.422596e-01,1.422598e-01
1,Q,6,1,7.498942093e-01,-0.000302,-0.000091,0.102692,3.028436e-01,1.777852e-01,1.703425,2.402955e-01,2.402977e-01
1,Q,6,2,5.623413252e-01,-0.000657,0.000585,0.152901,2.948313e-01,2.328207e-01,1.266345,2.638056e-01,2.637822e-01
1,Q,6,3,4.216965034e-01,-0.000354,-0.000042,0.025900,2.121506e-01,4.022456e-01,0.527416,3.072318e-01,3.072321e-01
1,Q,6,4,3.162277660e-01,0.000501,0.000498,-0.002934,3.376614e-01,4.276754e-01,0.789527,3.826459e-01,3.826465e-01
1,Q,6,5,2.371373706e-01,-0.000989,0.001734,0.033054,3.542126e-01,5.329891e-01,0.664578,4.436893e-01,4.436644e-01
1,Q,6,6,1.778279410e-01,-0.000637,0.000035,-0.212760,4.816389e-01,3.292493e-01,1.462839,4.053956e-01,4.053986e-01
1,Q,6,7,1.333521432e-01,-0.000775,0.000062,0.122758,3.553828e-01,1.862726e-01,1.907864,2.707622e-01,2.707602e-01
1,Q,6,8,1.000000000e-01,0.002108,0.001763,-0.097866,3.166530e-01,6.546995e-01,0.483662,4.853200e-01,4.853985e-01
1,Q,6,9,7.498942093e-02,-0.002202,0.000644,0.296897,5.123098e-01,6.275950e-01,0.816306,5.700793e-01,5.699708e-01
1,Q,6,10,5.623413252e-02,-0.004023,0.006479,0.173762,4.612916e-01,3.088221e-01,1.493713,3.847502e-01,3.843252e-01
1,Q,6,11,4.216965034e-02,-0.000137,0.011576,0.125921,6.187032e-01,6.655664e-01,0.929589,6.421380e-01,6.412026e-01
1,Q,6,12,3.162277660e-02,-0.005526,0.013351,0.232857,5.251593e-01,5.936536e-01,0.884623,5.595957e-01,5.578599e-01
1,Q,6,13,2.371373706e-02,0.002145,0.020309,-0.159847,4.786303e-01,5.621523e-01,0.851425,5.203017e-01,5.219856e-01
1,Q,6,14,1.778279410e-02,-0.007991,0.025063,0.039186,3.953797e-01,4.147871e-01,0.953211,4.051609e-01,4.047632e-01
1,Q,6,15,1.333521432e-02,-0.017483,0.024473,-0.167666,4.399210e-01,3.402081e-01,1.293094,3.891929e-01,3.907803e-01
1,Q,6,16,1.000000000e-02,-0.003392,0.048624,-0.027739,4.697102e-01,4.489424e-01,1.046259,4.592911e-01,4.599105e-01
1,Q,6,17,7.498942093e-03,-0.021037,0.007504,0.122820,1.830119e-01,4.063546e-01,0.450375,2.970325e-01,2.967812e-01
1,Q,6,18,5.623413252e-03,-0.037860,0.065093,0.160766,5.708875e-01,4.183129e-01,1.364738,4.917120e-01,4.865981e-01
1,Q,6,19,4.216965034e-03,-0.058139,0.058002,-0.115827,1.155774e+00,8.230821e-02,14.042022,5.878358e-01,5.899079e-01
1,Q,6,20,3.162277660e-03,0.029071,0.005782,0.255566,3.798759e-01,6.170278e-01,0.615654,4.950047e-01,4.942894e-01
1,Q,6,21,2.371373706e-03,-0.029757,0.201586,0.015289,9.064315e-01,5.851792e-01,1.548981,7.410256e-01,7.387810e-01
1,Q,6,22,1.778279410e-03,0.115461,0.063392,0.421194,3.321901e-01,5.713687e-02,5.813936,2.105425e-01,2.068640e-01
1,Q,6,23,1.333521432e-03,-0.134071,0.058145,0.179756,4.944306e-01,6.576959e-01,0.751762,5.870078e-01,5.810476e-01
1,Q,6,24,1.000000000e-03,-0.199597,0.385077,0.181421,4.295199e-01,5.624987e-01,0.763593,5.092804e-01,4.749413e-01
1,Q,6,25,7.498942093e-04,0.022292,0.650353,-0.193147,4.674655e-01,7.138019e-01,0.654895,5.878881e-01,6.604486e-01
1,Q,6,26,5.623413252e-04,0.322370,0.724679,0.268169,9.062607e-01,6.145714e-01,1.474622,8.074320e-01,6.623992e-01
1,Q,6,27,4.216965034e-04,0.571593,0.669410,-0.046106,1.925767e-01,4.387932e-01,0.438878,2.453171e-01,2.542890e-01
1,Q,6,28,3.162277660e-04,0.742743,0.562238,-0.203092,2.689391e-01,4.208738e-01,0.639002,2.884822e-01,3.268987e-01
1,Q,6,29,2.371373706e-04,0.849905,0.448857,0.146996,3.776471e-01,2.404577e-01,1.570535,3.673514e-01,3.474686e-01
1,Q,6,30,1.778279410e-04,0.913831,0.348535,0.034456,4.133758e-01,8.059939e-01,0.512877,4.302917e-01,4.233599e-01
1,Q,6,31,1.333521432e-04,0.950977,0.266509,-0.063525,3.017788e-01,1.376168e-01,2.192891,2.977549e-01,3.012050e-01
1,Q,7,0,1.000000000e+00,-0.000141,-0.000114,-0.013946,6.160517e-02,1.557473e-02,3.955456,3.858670e-02,3.858665e-02
1,Q,7,1,7.498942093e-01,-0.000302,-0.000091,-0.333231,4.313683e-02,7.547098e-02,0.571568,5.930878e-02,5.930704e-02
1,Q,7,2,5.623413252e-01,-0.000657,0.000585,-0.122710,5.870098e-02,1.006781e-01,0.583056,7.970332e-02,7.970884e-02
1,Q,7,3,4.216965034e-01,-0.000354,-0.000042,0.580304,6.841762e-02,1.239542e-01,0.551959,9.619576e-02,9.619801e-02
1,Q,7,4,3.162277660e-01,0.000501,0.000498,-0.489455,3.834624e-02,6.393345e-02,0.599784,5.113344e-02,5.114551e-02
